election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס
K20,stat2011:90000513,statistical_area,stat2011:90000513,2011,90000513,513,loc:9000,9000,באר שבע,4,4,2543,1663,1648,15,מחל,495,424,71,0.300364,424,10,10,0,0,0,107,0,0,0,0,167,55,495,66,2,3,0,1,154,0,1,16,65,0,72
K20,stat2011:90000521,statistical_area,stat2011:90000521,2011,90000521,521,loc:9000,9000,באר שבע,4,4,1863,1094,1079,15,מחל,492,96,396,0.455978,96,29,6,0,0,0,63,0,0,0,0,93,53,492,9,0,0,0,0,54,0,1,19,87,1,76
K20,stat2011:90000522,statistical_area,stat2011:90000522,2011,90000522,522,loc:9000,9000,באר שבע,4,4,2494,1642,1623,19,מחל,666,172,494,0.410351,134,29,14,0,0,0,124,0,0,0,0,139,80,666,13,0,0,1,0,80,1,0,17,172,4,149
K20,stat2011:90000523,statistical_area,stat2011:90000523,2011,90000523,523,loc:9000,9000,באר שבע,4,4,2586,1571,1555,16,מחל,617,176,441,0.396785,176,25,3,0,0,1,87,0,0,0,1,134,59,617,22,1,1,0,0,94,0,2,24,135,2,171
K20,stat2011:90000611,statistical_area,stat2011:90000611,2011,90000611,611,loc:9000,9000,באר שבע,6,6,3564,2457,2433,24,מחל,910,548,362,0.374024,548,12,9,0,0,1,134,0,0,0,0,216,141,910,49,0,1,1,0,252,0,1,31,53,3,71
K20,stat2011:90000612,statistical_area,stat2011:90000612,2011,90000612,612,loc:9000,9000,באר שבע,5,5,3315,2214,2184,30,מחל,861,259,602,0.394231,259,16,8,0,0,1,147,1,0,0,0,229,148,861,45,2,0,0,1,142,0,1,34,120,3,166
K20,stat2011:90000613,statistical_area,stat2011:90000613,2011,90000613,613,loc:9000,9000,באר שבע,6,6,3672,2686,2670,16,מחל,1031,523,508,0.386142,523,9,35,0,0,1,193,0,1,0,0,297,65,1031,64,1,1,1,0,280,0,1,29,64,3,71
K20,stat2011:90000614,statistical_area,stat2011:90000614,2011,90000614,614,loc:9000,9000,באר שבע,4,4,2125,1234,1172,62,ל,446,434,12,0.380546,47,1,3,1,0,0,68,1,0,0,0,70,446,434,10,1,1,0,0,44,1,0,14,13,2,15
K20,stat2011:90000624,statistical_area,stat2011:90000624,2011,90000624,624,loc:9000,9000,באר שבע,3,3,1991,1051,1024,27,מחל,276,218,58,0.269531,218,10,18,0,0,0,98,1,0,0,0,86,58,276,42,0,0,0,1,110,0,1,20,52,2,31
K20,stat2011:90000631,statistical_area,stat2011:90000631,2011,90000631,631,loc:9000,9000,באר שבע,6,6,3372,1922,1881,41,מחל,648,455,193,0.344498,191,14,29,1,0,0,83,0,0,0,0,141,455,648,13,2,1,0,5,98,2,0,21,46,3,128
K20,stat2011:90000632,statistical_area,stat2011:90000632,2011,90000632,632,loc:9000,9000,באר שבע,6,6,2911,1470,1435,35,מחל,609,154,455,0.42439,134,11,9,1,0,0,90,0,1,0,0,125,104,609,34,2,0,1,2,59,1,3,21,70,4,154
K20,stat2011:90000633,statistical_area,stat2011:90000633,2011,90000633,633,loc:9000,9000,באר שבע,3,3,1878,889,872,17,מחל,354,119,235,0.405963,94,8,6,0,0,0,60,0,0,0,0,63,119,354,17,0,0,0,0,47,0,0,14,21,0,69
K20,stat2011:90000641,statistical_area,stat2011:90000641,2011,90000641,641,loc:9000,9000,באר שבע,4,4,2297,1630,1615,15,מחל,700,208,492,0.433437,208,2,7,0,1,1,115,0,0,0,1,137,140,700,21,1,0,1,0,136,0,0,31,43,2,68
K20,stat2011:90000642,statistical_area,stat2011:90000642,2011,90000642,642,loc:9000,9000,באר שבע,6,6,3335,2489,2470,19,מחל,1011,342,669,0.409312,342,12,24,0,0,0,168,0,0,0,1,236,142,1011,43,0,0,1,1,220,0,1,30,110,0,128
K20,stat2011:90000643,statistical_area,stat2011:90000643,2011,90000643,643,loc:9000,9000,באר שבע,6,6,3840,2923,2892,31,מחל,936,547,389,0.323651,547,9,57,0,0,0,272,0,0,0,0,319,110,936,75,2,0,0,0,322,0,1,39,103,2,98
K20,stat2011:90000644,statistical_area,stat2011:90000644,2011,90000644,644,loc:9000,9000,באר שבע,2,2,1040,833,828,5,מחל,290,174,116,0.350242,174,8,7,0,0,0,53,1,0,0,0,89,19,290,13,1,0,0,0,101,0,0,6,35,1,30
K20,stat2011:90000645,statistical_area,stat2011:90000645,2011,90000645,645,loc:9000,9000,באר שבע,7,7,4532,3475,3462,13,מחל,1393,473,920,0.402369,473,6,28,0,0,0,258,0,0,0,0,348,177,1393,50,0,0,0,1,391,0,2,39,123,3,170
K20,stat2011:90000646,statistical_area,stat2011:90000646,2011,90000646,646,loc:9000,9000,באר שבע,4,4,2776,2160,2137,23,מחל,803,327,476,0.37576,327,6,23,1,0,0,151,0,1,0,0,245,83,803,34,1,0,1,1,299,0,0,22,53,0,86
K20,stat2011:91000013,statistical_area,stat2011:91000013,2011,91000013,13,loc:9100,9100,נהרייה,7,7,5127,3157,3129,28,מחל,989,653,336,0.316075,653,12,10,0,0,0,192,0,1,0,0,324,296,989,65,0,0,0,0,360,0,3,56,39,5,124
K20,stat2011:91000014,statistical_area,stat2011:91000014,2011,91000014,14,loc:9100,9100,נהרייה,5,5,2808,1690,1659,31,מחל,631,195,436,0.38035,169,29,4,0,0,0,69,0,0,0,0,165,195,631,14,0,0,2,0,123,0,3,37,23,1,194
K20,stat2011:91000021,statistical_area,stat2011:91000021,2011,91000021,21,loc:9100,9100,נהרייה,8,8,4539,2684,2654,30,מחל,1156,403,753,0.435569,162,31,7,0,0,0,116,0,0,0,0,209,403,1156,18,2,0,1,0,111,0,0,33,70,5,330
K20,stat2011:91000022,statistical_area,stat2011:91000022,2011,91000022,22,loc:9100,9100,נהרייה,2,2,1275,752,728,24,מחל,245,169,76,0.336538,78,11,2,0,0,0,22,0,1,0,0,49,169,245,6,0,0,0,0,53,0,1,3,16,1,71
K20,stat2011:91000023,statistical_area,stat2011:91000023,2011,91000023,23,loc:9100,9100,נהרייה,6,6,3938,2821,2769,52,מחל,979,520,459,0.353557,334,19,14,0,0,1,137,0,1,0,0,297,520,979,29,1,0,2,0,252,0,0,32,24,3,124
K20,stat2011:91000024,statistical_area,stat2011:91000024,2011,91000024,24,loc:9100,9100,נהרייה,5,5,3152,1964,1939,25,מחל,729,226,503,0.375967,224,12,4,0,0,0,156,0,0,0,0,226,219,729,10,0,1,0,0,110,0,2,33,34,2,177
K20,stat2011:91000031,statistical_area,stat2011:91000031,2011,91000031,31,loc:9100,9100,נהרייה,5,5,3621,2518,2499,19,מחל,810,551,259,0.32413,551,13,6,0,0,1,156,0,0,0,0,256,185,810,44,1,0,1,0,314,1,1,51,15,0,93
K20,stat2011:91000032,statistical_area,stat2011:91000032,2011,91000032,32,loc:9100,9100,נהרייה,7,7,3925,2516,2493,23,מחל,731,547,184,0.293221,547,8,1,0,0,0,171,0,1,0,2,229,226,731,42,0,0,0,2,335,1,1,31,43,1,121
K20,stat2011:91000033,statistical_area,stat2011:91000033,2011,91000033,33,loc:9100,9100,נהרייה,5,5,2923,1742,1725,17,מחל,617,362,255,0.357681,362,5,8,0,0,1,105,2,0,0,0,177,99,617,29,1,0,2,0,183,0,2,22,27,1,82
K20,stat2011:91000034,statistical_area,stat2011:91000034,2011,91000034,34,loc:9100,9100,נהרייה,5,5,2868,1947,1926,21,מחל,562,334,228,0.291796,334,3,6,0,0,0,129,0,0,0,0,191,305,562,46,1,0,0,0,242,0,1,20,28,15,43
K20,stat2011:91000041,statistical_area,stat2011:91000041,2011,91000041,41,loc:9100,9100,נהרייה,7,7,4494,3171,3138,33,מחל,1010,632,378,0.321861,632,13,7,0,0,0,224,0,1,0,0,341,265,1010,61,0,0,0,0,437,0,1,27,34,1,84
K20,stat2011:91000042,statistical_area,stat2011:91000042,2011,91000042,42,loc:9100,9100,נהרייה,9,9,5349,3895,3875,20,מחל,1488,750,738,0.384,750,9,18,0,0,0,273,0,1,0,0,396,191,1488,53,2,0,2,1,483,0,1,39,28,1,139
K20,stat2011:91000043,statistical_area,stat2011:91000043,2011,91000043,43,loc:9100,9100,נהרייה,5,5,2848,2021,2006,15,מחל,628,333,295,0.313061,333,12,40,0,0,1,116,1,0,0,0,213,284,628,36,2,2,0,2,231,1,1,15,17,5,66
K20,stat2011:9130001,statistical_area,stat2011:9130001,2011,9130001,1,loc:913,913,שבלי - אום אל-גנם,6,6,3586,2126,2107,19,ודעם,1756,199,1557,0.833412,199,0,1756,1,1,0,4,0,1,0,4,40,31,4,25,0,0,0,23,7,0,2,1,3,2,3
K20,stat2011:9160001,statistical_area,stat2011:9160001,2011,9160001,1,loc:916,916,ישע,1,1,260,189,188,1,אמת,70,44,26,0.37234,70,1,0,0,0,0,21,0,0,0,0,9,2,44,8,0,0,0,0,29,0,0,3,0,0,1
K20,stat2011:9170001,statistical_area,stat2011:9170001,2011,9170001,1,loc:917,917,עצמון שגב,2,2,825,617,616,1,אמת,349,117,232,0.566558,349,0,0,0,0,0,17,0,0,0,0,24,2,29,117,0,0,0,0,72,0,1,2,0,0,3
K20,stat2011:9190001,statistical_area,stat2011:9190001,2011,9190001,1,loc:919,919,גבעת ישעיהו,1,1,446,376,374,2,אמת,136,62,74,0.363636,136,1,1,0,0,0,19,0,0,0,0,40,4,62,48,0,0,0,0,40,0,0,8,7,0,8
K20,stat2011:92000001,statistical_area,stat2011:92000001,2011,92000001,1,loc:9200,9200,בית שאן,6,6,3581,2649,2628,21,מחל,1333,362,971,0.50723,158,17,1,0,0,1,202,0,0,0,0,249,55,1333,4,1,0,0,1,134,1,1,14,93,1,362
K20,stat2011:92000002,statistical_area,stat2011:92000002,2011,92000002,2,loc:9200,9200,בית שאן,3,3,2051,1387,1372,15,מחל,642,337,305,0.46793,73,11,20,0,0,1,69,0,0,0,0,78,35,642,8,1,0,0,2,40,0,0,10,42,3,337
K20,stat2011:92000003,statistical_area,stat2011:92000003,2011,92000003,3,loc:9200,9200,בית שאן,7,7,4103,2857,2837,20,מחל,1444,575,869,0.508988,139,39,8,0,0,3,210,1,0,0,0,160,44,1444,10,1,0,3,0,54,0,6,28,112,0,575
K20,stat2011:92000004,statistical_area,stat2011:92000004,2011,92000004,4,loc:9200,9200,בית שאן,6,6,3657,2515,2474,41,מחל,1323,471,852,0.534762,97,21,2,1,0,1,114,0,0,0,0,179,102,1323,5,0,0,0,0,59,1,4,17,75,2,471
K20,stat2011:920001,statistical_area,stat2011:920001,2011,920001,1,loc:92,92,גיניגר,1,1,536,382,381,1,אמת,242,47,195,0.635171,242,1,1,0,0,1,6,1,0,0,0,15,6,28,47,0,0,0,1,26,0,0,4,1,1,0
K20,stat2011:9210001,statistical_area,stat2011:9210001,2011,9210001,1,loc:921,921,שער מנשה,1,1,120,13,12,1,מחל,5,4,1,0.416667,4,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2
K20,stat2011:9220001,statistical_area,stat2011:9220001,2011,9220001,1,loc:922,922,רכסים,10,10,5461,4691,4636,55,ג,2011,1754,257,0.433779,66,2011,0,0,0,0,98,0,0,0,0,71,41,357,3,0,0,1,0,58,0,0,10,166,0,1754
K20,stat2011:93000001,statistical_area,stat2011:93000001,2011,93000001,1,loc:9300,9300,זכרון יעקב,3,3,1815,1418,1410,8,אמת,597,252,345,0.423404,597,2,1,0,0,0,65,0,0,0,0,113,15,219,119,1,0,0,0,252,0,2,10,10,0,4
K20,stat2011:93000002,statistical_area,stat2011:93000002,2011,93000002,2,loc:9300,9300,זכרון יעקב,7,7,4601,3471,3460,11,אמת,1171,586,585,0.338439,1171,310,3,0,0,0,191,0,0,0,0,260,35,586,280,0,0,0,0,433,0,1,39,31,1,119
K20,stat2011:93000003,statistical_area,stat2011:93000003,2011,93000003,3,loc:9300,9300,זכרון יעקב,6,6,3935,3055,3046,9,אמת,1289,531,758,0.423178,1289,21,8,0,0,0,201,0,1,0,0,205,19,417,276,3,0,0,0,531,0,0,33,15,7,20
K20,stat2011:93000004,statistical_area,stat2011:93000004,2011,93000004,4,loc:9300,9300,זכרון יעקב,8,8,4863,3767,3751,16,אמת,842,838,4,0.224473,842,347,3,0,0,1,228,1,0,0,0,394,86,838,125,2,0,1,0,419,0,0,33,74,1,356
K20,stat2011:9390001,statistical_area,stat2011:9390001,2011,9390001,1,loc:939,939,מסעודין אל-עזאזמה,9,9,5908,2675,2649,26,ודעם,2453,59,2394,0.92601,14,1,2453,0,4,3,0,0,0,0,5,7,3,10,59,3,0,1,44,3,1,8,3,7,5,15
K20,stat2011:94000001,statistical_area,stat2011:94000001,2011,94000001,1,loc:9400,9400,יהוד,5,5,2753,2130,2120,10,אמת,652,612,40,0.307547,652,17,3,0,0,1,96,0,0,0,0,209,23,612,102,0,0,1,0,294,0,1,25,22,0,62
K20,stat2011:94000003,statistical_area,stat2011:94000003,2011,94000003,3,loc:9400,9400,יהוד,5,5,2149,1477,1466,11,מחל,614,190,424,0.418827,180,26,1,0,0,0,98,0,0,0,0,190,42,614,17,0,1,0,0,118,0,5,33,39,1,101
K20,stat2011:94000004,statistical_area,stat2011:94000004,2011,94000004,4,loc:9400,9400,יהוד,9,9,5122,3776,3740,36,מחל,1379,657,722,0.368717,657,42,2,0,1,3,265,0,0,0,1,467,101,1379,78,1,1,2,0,451,1,3,58,81,4,142
K20,stat2011:94000005,statistical_area,stat2011:94000005,2011,94000005,5,loc:9400,9400,יהוד,5,5,2993,2256,2236,20,מחל,802,410,392,0.358676,410,19,2,0,0,0,144,1,0,0,0,291,115,802,37,1,0,0,0,245,0,3,34,51,1,80
K20,stat2011:94000006,statistical_area,stat2011:94000006,2011,94000006,6,loc:9400,9400,יהוד,5,5,2855,2175,2164,11,מחל,664,584,80,0.306839,584,16,5,0,1,0,148,0,0,0,0,221,22,664,92,1,0,0,0,278,1,1,28,39,5,58
K20,stat2011:94000007,statistical_area,stat2011:94000007,2011,94000007,7,loc:9400,9400,יהוד,7,7,3744,3045,3039,6,אמת,1210,624,586,0.398157,1210,15,1,0,0,2,117,0,1,0,0,285,39,528,159,1,0,0,1,624,0,1,30,8,1,16
K20,stat2011:94000008,statistical_area,stat2011:94000008,2011,94000008,8,loc:9400,9400,יהוד,4,4,2369,1866,1849,17,אמת,785,332,453,0.424554,785,2,0,0,0,0,57,0,0,0,0,161,26,332,114,0,0,0,0,315,0,2,14,14,2,25
K20,stat2011:940001,statistical_area,stat2011:940001,2011,940001,1,loc:94,94,בלפוריה,1,1,340,272,271,1,אמת,102,41,61,0.376384,102,1,0,0,0,0,23,0,0,0,0,20,8,41,20,0,0,0,0,41,0,0,6,7,0,2
K20,stat2011:9420001,statistical_area,stat2011:9420001,2011,9420001,1,loc:942,942,סואעד (חמרייה)*,1,1,113,48,48,0,ודעם,33,3,30,0.6875,2,0,33,0,0,0,1,0,0,0,0,3,0,2,2,0,0,0,2,0,0,0,0,0,0,3
K20,stat2011:9440001,statistical_area,stat2011:9440001,2011,9440001,1,loc:944,944,בסמת טבעון,7,7,4656,2393,2354,39,ודעם,1837,170,1667,0.780374,170,9,1837,1,1,1,7,1,1,0,16,150,4,25,35,0,2,12,57,8,1,2,2,1,0,11
K20,stat2011:95000002,statistical_area,stat2011:95000002,2011,95000002,2,loc:9500,9500,קריית ביאליק,9,9,5271,3129,3061,68,מחל,1272,657,615,0.41555,244,121,2,0,0,0,78,0,0,0,0,242,657,1272,24,1,1,2,2,249,1,2,20,12,6,125
K20,stat2011:95000003,statistical_area,stat2011:95000003,2011,95000003,3,loc:9500,9500,קריית ביאליק,6,6,3187,2198,2174,24,מחל,715,417,298,0.328887,417,97,0,0,0,1,81,0,0,0,0,229,201,715,37,0,0,1,1,270,1,2,32,12,2,75
K20,stat2011:95000004,statistical_area,stat2011:95000004,2011,95000004,4,loc:9500,9500,קריית ביאליק,4,4,2269,1772,1765,7,אמת,582,467,115,0.329745,582,11,1,0,0,0,68,0,1,0,0,199,42,467,17,0,0,1,0,306,0,3,19,6,2,40
K20,stat2011:95000005,statistical_area,stat2011:95000005,2011,95000005,5,loc:9500,9500,קריית ביאליק,6,6,3844,2503,2474,29,מחל,787,547,240,0.318108,547,29,2,0,0,0,103,0,0,0,0,365,167,787,34,0,0,1,0,313,1,3,18,31,1,72
K20,stat2011:95000006,statistical_area,stat2011:95000006,2011,95000006,6,loc:9500,9500,קריית ביאליק,4,4,1998,1351,1341,10,אמת,405,354,51,0.302013,405,13,0,0,0,0,51,0,0,0,0,162,107,354,22,0,0,0,0,187,0,1,15,2,0,22
K20,stat2011:95000007,statistical_area,stat2011:95000007,2011,95000007,7,loc:9500,9500,קריית ביאליק,5,5,2837,1990,1977,13,מחל,578,492,86,0.292362,492,9,3,0,0,0,96,0,0,0,0,272,102,578,33,1,0,0,0,280,2,0,33,9,0,67
K20,stat2011:95000008,statistical_area,stat2011:95000008,2011,95000008,8,loc:9500,9500,קריית ביאליק,3,3,1907,1634,1628,6,אמת,599,397,202,0.367936,599,6,0,0,0,0,48,0,1,0,0,150,44,397,25,1,0,0,0,311,0,0,11,8,0,27
K20,stat2011:95000009,statistical_area,stat2011:95000009,2011,95000009,9,loc:9500,9500,קריית ביאליק,8,8,4399,3008,2991,17,אמת,898,714,184,0.300234,898,13,1,0,0,1,148,0,0,0,0,354,177,714,78,1,0,0,0,480,1,1,51,20,1,52
K20,stat2011:95000010,statistical_area,stat2011:95000010,2011,95000010,10,loc:9500,9500,קריית ביאליק,5,5,3027,2023,2004,19,אמת,655,478,177,0.326846,655,9,1,2,0,0,91,0,0,0,0,232,84,478,45,0,0,0,0,323,0,2,19,27,4,32
K20,stat2011:95000011,statistical_area,stat2011:95000011,2011,95000011,11,loc:9500,9500,קריית ביאליק,8,8,5179,3354,3310,44,מחל,941,876,65,0.28429,876,18,3,0,0,0,136,0,0,0,0,344,250,941,98,2,0,1,0,486,1,0,55,20,3,76
K20,stat2011:950001,statistical_area,stat2011:950001,2011,950001,1,loc:95,95,בית אלפא,2,2,672,495,489,6,אמת,280,76,204,0.572597,280,0,3,0,0,0,9,0,0,0,1,20,5,43,76,0,3,0,0,28,1,0,14,2,1,3
K20,stat2011:9560001,statistical_area,stat2011:9560001,2011,9560001,1,loc:956,956,הוזייל (שבט),2,2,973,310,308,2,ודעם,283,8,275,0.918831,8,0,283,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,3,1,1,2,1,1,0,1
K20,stat2011:9570001,statistical_area,stat2011:9570001,2011,9570001,1,loc:957,957,עוקבי (בנו עוקבה),1,1,234,164,163,1,ודעם,145,12,133,0.889571,0,0,145,0,0,0,1,0,0,0,0,1,0,1,12,0,0,0,2,0,0,0,0,0,0,1
K20,stat2011:9580001,statistical_area,stat2011:9580001,2011,9580001,1,loc:958,958,אבו עבדון (שבט),1,1,119,37,36,1,ודעם,35,1,34,0.972222,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
K20,stat2011:9600001,statistical_area,stat2011:9600001,2011,9600001,1,loc:960,960,אל אסד,1,1,420,67,66,1,ודעם,53,4,49,0.80303,1,0,53,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,3,2,1,0,0,0,0,0
K20,stat2011:96000011,statistical_area,stat2011:96000011,2011,96000011,11,loc:9600,9600,קריית ים,5,5,2918,2284,2268,16,מחל,749,447,302,0.330247,447,11,0,0,0,0,117,0,0,0,0,315,159,749,29,0,0,1,0,355,0,2,18,23,0,42
K20,stat2011:96000012,statistical_area,stat2011:96000012,2011,96000012,12,loc:9600,9600,קריית ים,7,7,3921,2499,2460,39,מחל,765,631,134,0.310976,280,14,2,0,0,0,105,0,0,0,0,255,631,765,22,0,0,1,0,260,0,3,40,25,2,55
K20,stat2011:96000013,statistical_area,stat2011:96000013,2011,96000013,13,loc:9600,9600,קריית ים,6,6,3523,1692,1646,46,מחל,594,453,141,0.360875,133,15,1,1,0,0,43,0,0,0,0,134,453,594,10,0,1,0,0,177,0,2,23,10,1,48
K20,stat2011:96000014,statistical_area,stat2011:96000014,2011,96000014,14,loc:9600,9600,קריית ים,5,5,3261,2208,2169,39,מחל,764,400,364,0.352236,400,21,0,0,0,0,102,1,0,0,0,268,261,764,21,1,0,0,0,267,0,0,15,14,0,34
K20,stat2011:96000021,statistical_area,stat2011:96000021,2011,96000021,21,loc:9600,9600,קריית ים,2,2,1287,667,659,8,מחל,245,110,135,0.371775,65,9,0,0,0,0,43,0,0,0,0,68,110,245,7,0,2,0,0,46,1,1,9,8,0,45
K20,stat2011:96000022,statistical_area,stat2011:96000022,2011,96000022,22,loc:9600,9600,קריית ים,3,3,1907,948,934,14,מחל,403,149,254,0.431478,74,17,1,0,0,0,61,0,0,0,1,112,149,403,4,0,1,0,0,39,0,1,10,20,2,39
K20,stat2011:96000023,statistical_area,stat2011:96000023,2011,96000023,23,loc:9600,9600,קריית ים,3,3,1719,1006,995,11,מחל,419,146,273,0.421106,146,9,1,0,0,1,82,0,0,0,1,106,87,419,3,1,0,0,1,67,0,0,10,34,1,26
K20,stat2011:96000024,statistical_area,stat2011:96000024,2011,96000024,24,loc:9600,9600,קריית ים,3,3,1624,828,821,7,מחל,310,153,157,0.377588,62,12,1,0,0,0,36,0,0,0,0,93,153,310,3,0,0,0,0,72,2,0,11,8,0,58
K20,stat2011:96000025,statistical_area,stat2011:96000025,2011,96000025,25,loc:9600,9600,קריית ים,4,4,2511,1183,1154,29,ל,426,319,107,0.369151,67,13,1,1,0,0,23,0,0,0,0,90,426,319,15,0,0,0,0,128,3,0,10,8,2,48
K20,stat2011:96000031,statistical_area,stat2011:96000031,2011,96000031,31,loc:9600,9600,קריית ים,5,5,3237,1801,1757,44,מחל,659,303,356,0.375071,217,19,0,0,0,1,66,0,0,0,0,199,303,659,17,1,0,0,0,153,2,3,34,29,2,52
K20,stat2011:96000032,statistical_area,stat2011:96000032,2011,96000032,32,loc:9600,9600,קריית ים,5,5,3435,1886,1845,41,מחל,608,383,225,0.329539,206,16,0,0,0,1,72,0,1,0,0,226,383,608,17,0,3,0,0,197,0,1,18,18,2,76
K20,stat2011:96000033,statistical_area,stat2011:96000033,2011,96000033,33,loc:9600,9600,קריית ים,4,4,2764,1731,1708,23,מחל,534,279,255,0.312646,271,13,2,0,0,0,60,0,1,0,0,213,279,534,12,1,0,0,0,209,1,0,25,20,0,67
K20,stat2011:96000034,statistical_area,stat2011:96000034,2011,96000034,34,loc:9600,9600,קריית ים,6,6,3978,2670,2647,23,מחל,876,556,320,0.330941,556,23,1,0,0,0,141,0,0,0,0,376,219,876,32,0,0,0,0,270,0,2,35,29,2,85
K20,stat2011:960001,statistical_area,stat2011:960001,2011,960001,1,loc:96,96,יגור,3,3,1266,894,890,4,אמת,637,71,566,0.71573,637,0,1,0,0,0,27,0,0,0,0,33,5,28,68,0,0,0,0,71,0,0,14,1,4,1
K20,stat2011:9610001,statistical_area,stat2011:9610001,2011,9610001,1,loc:961,961,אבו רוקייק (שבט),7,7,4205,1271,1261,10,ודעם,1112,45,1067,0.88184,31,1,1112,1,0,0,3,0,0,0,6,3,1,7,30,0,1,2,45,2,1,1,3,2,1,8
K20,stat2011:9620001,statistical_area,stat2011:9620001,2011,9620001,1,loc:962,962,טובא-זנגרייה,6,6,3874,1804,1780,24,ודעם,1368,151,1217,0.768539,151,18,1368,1,0,1,1,0,1,0,4,17,2,62,79,0,0,1,42,3,0,5,0,3,2,19
K20,stat2011:9630001,statistical_area,stat2011:9630001,2011,9630001,1,loc:963,963,אעצם (שבט),6,6,4129,1331,1306,25,ודעם,1055,85,970,0.80781,80,4,1055,0,1,2,1,3,0,0,2,9,3,10,9,1,0,6,17,1,1,3,4,3,6,85
K20,stat2011:9640001,statistical_area,stat2011:9640001,2011,9640001,1,loc:964,964,קודייראת א-צאנע(שבט),2,2,1108,386,382,4,ודעם,350,16,334,0.91623,16,0,350,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,7,0,2,0,2,1,0,0
K20,stat2011:9650001,statistical_area,stat2011:9650001,2011,9650001,1,loc:965,965,אטרש,3,3,1650,457,450,7,ודעם,251,76,175,0.557778,14,1,251,1,2,1,1,0,0,0,8,60,2,2,7,0,2,1,15,1,0,1,0,3,1,76
K20,stat2011:9660001,statistical_area,stat2011:9660001,2011,9660001,1,loc:966,966,אבו רובייעה (שבט),5,5,3502,716,705,11,ודעם,536,54,482,0.760284,54,1,536,0,0,1,0,0,0,0,2,1,0,10,9,0,1,0,35,29,1,2,1,6,0,16
K20,stat2011:9670001,statistical_area,stat2011:9670001,2011,9670001,1,loc:967,967,אבו ג'ווייעד (שבט),3,3,1610,313,306,7,ודעם,242,39,203,0.79085,39,0,242,0,0,0,0,0,0,0,0,1,0,3,8,0,0,0,8,1,0,1,0,1,0,2
K20,stat2011:9690001,statistical_area,stat2011:9690001,2011,9690001,1,loc:969,969,עטאוונה (שבט),1,1,119,57,57,0,ודעם,53,2,51,0.929825,0,0,53,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
K20,stat2011:9700001,statistical_area,stat2011:9700001,2011,9700001,1,loc:970,970,תראבין א-צאנע (שבט),1,1,639,106,106,0,ודעם,92,5,87,0.867925,2,0,92,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,5,0,0,1,0,0,0,2
K20,stat2011:97000011,statistical_area,stat2011:97000011,2011,97000011,11,loc:9700,9700,הוד השרון,5,5,2659,2039,2026,13,מחל,640,493,147,0.315893,493,36,5,0,0,1,90,0,1,0,0,193,25,640,85,0,0,0,0,196,1,0,41,68,6,145
K20,stat2011:97000012,statistical_area,stat2011:97000012,2011,97000012,12,loc:9700,9700,הוד השרון,7,7,4028,3260,3251,9,אמת,1240,614,626,0.381421,1240,14,3,0,0,0,141,0,0,0,0,282,62,561,188,0,1,0,0,614,0,0,32,27,3,83
K20,stat2011:97000013,statistical_area,stat2011:97000013,2011,97000013,13,loc:9700,9700,הוד השרון,6,5,3718,3054,3044,10,אמת,1252,564,688,0.411301,1252,15,2,0,0,0,119,0,0,0,0,253,64,495,189,0,0,0,1,564,0,1,37,19,3,30
K20,stat2011:97000014,statistical_area,stat2011:97000014,2011,97000014,14,loc:9700,9700,הוד השרון,4,4,2475,1925,1920,5,אמת,744,358,386,0.3875,744,6,6,0,0,0,90,0,0,0,0,168,41,358,114,1,0,0,0,317,0,2,20,11,2,40
K20,stat2011:97000015,statistical_area,stat2011:97000015,2011,97000015,15,loc:9700,9700,הוד השרון,4,4,2245,1734,1726,8,אמת,686,292,394,0.397451,686,7,1,0,0,0,71,0,0,0,0,161,23,292,143,1,0,0,1,261,0,1,33,11,0,34
K20,stat2011:97000021,statistical_area,stat2011:97000021,2011,97000021,21,loc:9700,9700,הוד השרון,7,7,4903,3687,3672,15,אמת,1491,630,861,0.406046,1491,17,4,0,0,1,124,0,0,0,0,334,83,630,241,2,0,1,0,619,1,0,41,24,1,58
K20,stat2011:97000022,statistical_area,stat2011:97000022,2011,97000022,22,loc:9700,9700,הוד השרון,6,6,3805,2943,2933,10,אמת,1381,562,819,0.470849,1381,8,2,1,0,0,82,0,0,0,1,173,60,345,221,3,2,0,0,562,0,0,41,14,0,37
