election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס
K21,stat2011:11620001,statistical_area,stat2011:11620001,2011,11620001,1,loc:1162,1162,בית רימון,1,1,368,322,322,0,נ,117,91,26,0.363354,9,1,0,0,27,0,0,0,0,91,0,0,0,0,6,0,0,45,5,117,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:11630001,statistical_area,stat2011:11630001,2011,11630001,1,loc:1163,1163,מורן,1,1,333,255,255,0,פה,146,51,95,0.572549,51,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,1,17,21,3,1,0,0,3,0,0,0,146,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
K21,stat2011:11650001,statistical_area,stat2011:11650001,2011,11650001,1,loc:1165,1165,שילת,1,1,484,392,392,0,פה,214,54,160,0.545918,54,1,0,0,8,0,0,0,0,1,0,0,0,0,13,0,1,39,37,10,0,0,1,10,0,0,0,214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
K21,stat2011:11660001,statistical_area,stat2011:11660001,2011,11660001,1,loc:1166,1166,כפר רות,1,1,185,152,152,0,פה,80,17,63,0.526316,17,2,0,0,9,0,0,0,0,8,0,0,0,0,4,0,0,11,2,13,0,0,0,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:11670001,statistical_area,stat2011:11670001,2011,11670001,1,loc:1167,1167,קיסריה,8,8,4772,3150,3145,5,פה,1655,756,899,0.526232,203,12,2,7,74,0,0,0,0,19,0,2,0,0,62,0,20,756,157,84,0,0,0,65,0,0,0,1655,0,1,0,0,0,2,0,0,0,2,1,0,0,0,21
K21,stat2011:11690001,statistical_area,stat2011:11690001,2011,11690001,1,loc:1169,1169,הוואשלה (שבט),2,2,1045,374,366,8,דעם,329,9,320,0.898907,0,0,329,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7,1,0,0,1,0,0,0,0,9,0,0,0,0,0,4,0,0,0,1,0,0,0,3,4
K21,stat2011:11700001,statistical_area,stat2011:11700001,2011,11700001,1,loc:1170,1170,סייד (שבט),3,3,872,149,145,4,דעם,38,38,0,0.262069,7,0,38,14,1,0,0,0,0,1,0,0,0,0,0,0,1,10,7,1,0,0,1,0,0,0,1,22,0,0,0,0,0,1,0,0,0,1,0,0,0,1,38
K21,stat2011:11710001,statistical_area,stat2011:11710001,2011,11710001,1,loc:1171,1171,לוטם,1,1,492,360,358,2,פה,206,46,160,0.575419,46,0,0,0,10,0,0,0,0,3,0,0,0,0,13,0,1,21,44,5,0,0,0,7,0,0,0,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K21,stat2011:11720001,statistical_area,stat2011:11720001,2011,11720001,1,loc:1172,1172,תובל,1,1,374,246,246,0,פה,91,65,26,0.369919,59,0,1,6,1,0,0,0,0,0,0,0,0,0,3,0,6,7,65,0,0,0,0,5,0,0,0,91,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
K21,stat2011:11730001,statistical_area,stat2011:11730001,2011,11730001,1,loc:1173,1173,לפידות,1,1,123,90,90,0,מחל,43,19,24,0.477778,1,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,43,2,1,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
K21,stat2011:11740001,statistical_area,stat2011:11740001,2011,11740001,1,loc:1174,1174,מנוף,1,1,637,472,472,0,פה,296,69,227,0.627119,69,1,0,1,4,0,0,0,0,0,0,0,0,0,9,0,0,16,65,2,0,0,0,9,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:11750001,statistical_area,stat2011:11750001,2011,11750001,1,loc:1175,1175,עידן,1,1,296,189,189,0,פה,98,28,70,0.518519,28,0,0,0,2,1,0,0,0,4,0,0,0,0,4,0,0,15,15,5,0,0,0,17,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:11760001,statistical_area,stat2011:11760001,2011,11760001,1,loc:1176,1176,ספיר,1,1,308,195,192,3,פה,68,47,21,0.354167,9,1,0,0,10,0,0,0,1,12,0,0,0,0,4,1,7,47,5,18,0,0,0,8,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
K21,stat2011:11770001,statistical_area,stat2011:11770001,2011,11770001,1,loc:1177,1177,טללים,1,1,311,225,225,0,פה,115,34,81,0.511111,21,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,34,13,12,0,0,0,18,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:11780001,statistical_area,stat2011:11780001,2011,11780001,1,loc:1178,1178,מורשת,2,2,963,766,766,0,טב,342,195,147,0.446475,6,1,0,0,36,0,0,0,0,342,0,0,0,0,14,0,0,145,0,195,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
K21,stat2011:11790001,statistical_area,stat2011:11790001,2011,11790001,1,loc:1179,1179,קורנית,1,1,630,513,513,0,פה,287,80,207,0.559454,80,0,0,1,7,0,0,0,0,4,0,0,0,0,7,0,0,34,76,6,0,0,0,10,0,0,0,287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K21,stat2011:11800001,statistical_area,stat2011:11800001,2011,11800001,1,loc:1180,1180,צביה,1,1,265,203,202,1,פה,122,27,95,0.60396,26,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,9,27,8,0,0,0,3,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:11810001,statistical_area,stat2011:11810001,2011,11810001,1,loc:1181,1181,טל-אל,2,2,922,691,686,5,פה,353,127,226,0.514577,53,0,0,2,22,1,0,0,0,14,0,0,0,0,29,0,20,127,19,22,2,0,0,18,2,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:11820001,statistical_area,stat2011:11820001,2011,11820001,1,loc:1182,1182,אלון הגליל,2,2,828,667,667,0,פה,381,120,261,0.571214,120,0,0,0,8,0,0,0,0,1,0,0,0,0,12,0,1,30,99,3,0,0,0,10,0,0,0,381,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
K21,stat2011:11830001,statistical_area,stat2011:11830001,2011,11830001,1,loc:1183,1183,כליל,1,1,440,335,335,0,מרצ,109,91,18,0.325373,76,0,1,17,3,0,0,0,0,6,2,0,0,0,2,0,0,13,109,6,0,0,0,8,0,0,0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:11840001,statistical_area,stat2011:11840001,2011,11840001,1,loc:1184,1184,מתת,1,1,160,109,109,0,פה,40,31,9,0.366972,17,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,31,1,0,0,0,4,0,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K21,stat2011:11860001,statistical_area,stat2011:11860001,2011,11860001,1,loc:1186,1186,הושעיה,2,2,1340,1087,1085,2,נ,411,208,203,0.378802,32,2,0,0,43,0,1,0,0,131,0,0,0,0,14,0,1,208,7,411,0,0,1,25,0,0,0,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
K21,stat2011:11880001,statistical_area,stat2011:11880001,2011,11880001,1,loc:1188,1188,אשחר,1,1,599,485,485,0,פה,199,89,110,0.410309,55,3,1,0,10,0,0,0,0,12,0,0,0,0,16,0,4,50,27,89,0,0,0,19,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K21,stat2011:11900001,statistical_area,stat2011:11900001,2011,11900001,1,loc:1190,1190,מצפה נטופה,1,1,636,499,497,2,נ,182,103,79,0.366197,14,3,0,2,33,0,0,0,0,103,0,0,0,0,12,0,3,77,3,182,0,0,2,28,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K21,stat2011:11910001,statistical_area,stat2011:11910001,2011,11910001,1,loc:1191,1191,בר יוחאי,1,1,597,412,412,0,מחל,137,136,1,0.332524,0,24,0,0,25,0,0,0,1,136,0,0,0,0,13,0,0,137,0,28,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
K21,stat2011:11920001,statistical_area,stat2011:11920001,2011,11920001,1,loc:1192,1192,ערערה-בנגב,6,6,4213,2548,2524,24,דעם,2329,61,2268,0.922742,5,0,2329,61,2,0,0,0,1,8,0,0,0,0,1,0,0,14,35,4,0,0,2,1,0,1,0,42,0,0,1,0,1,0,1,0,2,1,0,0,0,1,11
K21,stat2011:11920002,statistical_area,stat2011:11920002,2011,11920002,2,loc:1192,1192,ערערה-בנגב,3,3,1724,1221,1218,3,דעם,1184,13,1171,0.972085,0,0,1184,13,0,1,0,0,1,1,0,0,0,0,0,1,0,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5
K21,stat2011:11920003,statistical_area,stat2011:11920003,2011,11920003,3,loc:1192,1192,ערערה-בנגב,3,3,2260,866,851,15,דעם,652,59,593,0.766157,3,0,652,22,5,0,0,0,0,4,0,0,0,0,2,1,0,25,25,4,0,0,0,0,1,0,2,35,1,0,0,0,3,0,0,0,3,2,0,0,2,0,59
K21,stat2011:11950001,statistical_area,stat2011:11950001,2011,11950001,1,loc:1195,1195,ניצנה (קהילת חינוך),1,1,183,79,78,1,פה,37,11,26,0.474359,9,0,2,1,11,0,0,0,0,1,0,0,0,0,0,0,0,7,0,6,0,0,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K21,stat2011:11970001,statistical_area,stat2011:11970001,2011,11970001,1,loc:1197,1197,נאות סמדר,1,1,256,151,150,1,פה,87,26,61,0.58,26,0,0,0,6,0,0,0,0,1,0,0,0,0,5,0,1,11,11,0,0,0,0,2,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
