election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,אר,ב,ג,ד,ה,ו,זך,חי,ט,ים,ינ,יק,כן,ל,מחל,מרצ,נ,נפ,נץ,נר,עם,פ,פח,פי,פק,ץ,צי,ק,קנ,קפ,קץ,רק,שס
K18,stat2008:64000034,statistical_area,stat2008:64000034,2008,64000034,34,loc:6400,6400,הרצלייה,6,6,3655,2185,2163,22,כן,738,478,260,0.341193,252,0,47,10,0,11,4,33,10,46,0,0,0,738,304,478,72,0,0,0,1,0,4,0,1,2,1,2,2,16,1,0,13,115
K18,stat2008:64000035,statistical_area,stat2008:64000035,2008,64000035,35,loc:6400,6400,הרצלייה,6,6,3473,2155,2124,31,כן,788,470,318,0.370998,296,0,72,12,1,11,2,28,16,48,0,0,2,788,191,470,64,0,0,1,0,1,3,0,0,1,1,3,2,11,0,0,16,84
K18,stat2008:64000041,statistical_area,stat2008:64000041,2008,64000041,41,loc:6400,6400,הרצלייה,4,4,2404,1458,1444,14,כן,548,290,258,0.379501,222,0,37,9,0,12,5,11,12,22,1,0,1,548,159,290,51,0,0,1,1,0,1,0,0,0,2,1,1,6,1,1,7,42
K18,stat2008:64000042,statistical_area,stat2008:64000042,2008,64000042,42,loc:6400,6400,הרצלייה,4,4,2728,1717,1700,17,כן,617,375,242,0.362941,273,1,45,5,2,7,9,17,17,34,0,2,1,617,137,375,108,0,0,0,1,0,2,0,1,0,0,5,2,3,0,0,4,32
K18,stat2008:64000043,statistical_area,stat2008:64000043,2008,64000043,43,loc:6400,6400,הרצלייה,5,5,2896,2031,2008,23,כן,847,387,460,0.421813,343,0,32,4,1,19,6,10,38,30,0,0,0,847,128,387,117,0,0,0,0,0,3,0,0,0,0,2,0,6,0,1,4,30
K18,stat2008:64000044,statistical_area,stat2008:64000044,2008,64000044,44,loc:6400,6400,הרצלייה,4,4,2584,1859,1844,15,כן,765,354,411,0.414859,354,0,20,2,0,20,8,9,9,16,1,0,1,765,97,349,129,1,0,1,0,0,1,0,0,0,0,1,0,8,0,0,15,37
K18,stat2008:64000051,statistical_area,stat2008:64000051,2008,64000051,51,loc:6400,6400,הרצלייה,4,4,2349,1548,1533,15,כן,545,371,174,0.355512,194,1,27,15,0,15,6,13,6,23,0,0,0,545,100,371,63,2,0,0,1,0,1,0,1,0,0,1,3,8,2,0,10,125
K18,stat2008:64000052,statistical_area,stat2008:64000052,2008,64000052,52,loc:6400,6400,הרצלייה,3,3,1903,1309,1304,5,כן,583,271,312,0.447086,246,2,16,2,0,6,2,13,9,5,0,0,1,583,51,271,47,0,0,0,0,0,4,0,0,1,0,2,0,6,1,0,11,25
K18,stat2008:64000054,statistical_area,stat2008:64000054,2008,64000054,54,loc:6400,6400,הרצלייה,6,6,3387,2488,2467,21,כן,1028,500,528,0.4167,500,5,18,8,0,23,8,11,10,22,1,0,2,1028,132,474,147,1,0,0,2,0,2,0,0,0,0,5,3,12,0,0,18,35
K18,stat2008:64000055,statistical_area,stat2008:64000055,2008,64000055,55,loc:6400,6400,הרצלייה,3,3,1565,1057,1048,9,כן,412,247,165,0.39313,167,0,10,1,0,13,4,8,6,21,1,0,0,412,66,247,49,0,0,0,1,0,0,0,0,0,0,2,0,5,0,0,1,34
K18,stat2008:64000056,statistical_area,stat2008:64000056,2008,64000056,56,loc:6400,6400,הרצלייה,6,6,3258,2008,1990,18,כן,735,433,302,0.369347,318,0,33,10,1,30,9,14,2,36,1,0,2,735,177,433,99,3,0,1,0,1,6,0,0,0,1,3,3,8,0,1,7,56
K18,stat2008:64000057,statistical_area,stat2008:64000057,2008,64000057,57,loc:6400,6400,הרצלייה,4,4,2072,1150,1129,21,כן,362,250,112,0.320638,114,2,10,7,0,6,1,2,5,13,1,0,1,362,171,250,38,0,0,0,0,1,1,0,1,1,0,1,0,4,0,0,9,128
K18,stat2008:64000062,statistical_area,stat2008:64000062,2008,64000062,62,loc:6400,6400,הרצלייה,1,1,295,140,140,0,מחל,52,48,4,0.371429,21,1,3,0,0,0,0,0,0,1,0,0,0,48,9,52,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
K18,stat2008:64000063,statistical_area,stat2008:64000063,2008,64000063,63,loc:6400,6400,הרצלייה,4,4,2206,1459,1447,12,כן,634,291,343,0.438148,253,0,7,6,1,12,8,8,4,12,0,0,3,634,65,291,87,0,0,0,0,0,6,0,0,0,2,2,1,8,1,0,9,27
K18,stat2008:64000064,statistical_area,stat2008:64000064,2008,64000064,64,loc:6400,6400,הרצלייה,4,4,2565,1696,1683,13,כן,694,394,300,0.412359,315,0,10,3,0,18,12,11,7,11,0,0,0,694,63,394,122,0,0,0,0,0,1,0,0,0,0,0,1,10,0,1,4,6
K18,stat2008:64000065,statistical_area,stat2008:64000065,2008,64000065,65,loc:6400,6400,הרצלייה,4,4,2598,1514,1490,24,כן,558,389,169,0.374497,226,0,15,4,0,13,4,10,5,19,1,1,0,558,143,389,69,2,0,1,0,1,2,0,0,0,0,0,1,3,0,0,4,19
K18,stat2008:64000066,statistical_area,stat2008:64000066,2008,64000066,66,loc:6400,6400,הרצלייה,6,6,3908,2306,2287,19,כן,899,493,406,0.393091,414,1,19,3,0,28,17,16,6,16,6,0,3,899,99,493,159,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,26,68
K18,stat2008:640001,statistical_area,stat2008:640001,2008,640001,1,loc:64,64,יד רמבם,2,2,679,487,485,2,מחל,197,90,107,0.406186,21,0,18,3,0,0,0,0,0,19,0,0,0,86,41,197,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,90
K18,stat2008:6480001,statistical_area,stat2008:6480001,2008,6480001,1,loc:648,648,מצר,1,1,393,284,284,0,מרצ,137,87,50,0.482394,45,0,2,0,0,6,2,0,0,1,0,0,0,87,1,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K18,stat2008:6490001,statistical_area,stat2008:6490001,2008,6490001,1,loc:649,649,מייסר,2,2,931,355,349,6,עם,158,125,33,0.452722,11,0,0,1,125,0,38,0,0,0,1,0,0,2,1,1,9,0,0,0,0,158,0,0,0,0,0,0,0,0,1,0,0,1
K18,stat2008:65000011,statistical_area,stat2008:65000011,2008,65000011,11,loc:6500,6500,חדרה,5,5,3403,1949,1902,47,ל,762,464,298,0.400631,90,0,15,16,4,3,1,2,2,32,1,1,2,389,762,464,15,17,0,0,0,0,0,0,0,1,1,4,1,9,1,0,4,65
K18,stat2008:65000012,statistical_area,stat2008:65000012,2008,65000012,12,loc:6500,6500,חדרה,5,5,3342,1808,1763,45,ל,698,448,250,0.395916,88,0,17,26,1,5,1,6,0,18,1,0,1,324,698,448,15,1,0,0,1,0,1,0,0,0,0,1,6,10,2,0,10,82
K18,stat2008:65000013,statistical_area,stat2008:65000013,2008,65000013,13,loc:6500,6500,חדרה,7,7,3959,2344,2309,35,מחל,726,659,67,0.314422,221,0,56,32,0,9,4,19,10,42,0,1,1,659,242,726,32,0,1,0,0,1,5,0,1,0,2,4,0,12,0,0,10,219
K18,stat2008:65000021,statistical_area,stat2008:65000021,2008,65000021,21,loc:6500,6500,חדרה,3,3,1562,873,860,13,ל,274,239,35,0.318605,54,0,4,6,1,3,3,1,2,11,0,1,0,239,274,218,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,25
K18,stat2008:65000023,statistical_area,stat2008:65000023,2008,65000023,23,loc:6500,6500,חדרה,6,6,3815,2380,2360,20,מחל,770,708,62,0.326271,196,1,101,13,1,12,6,13,5,63,0,0,2,708,207,770,29,0,0,1,0,5,1,0,0,0,0,7,2,11,0,0,11,195
K18,stat2008:65000024,statistical_area,stat2008:65000024,2008,65000024,24,loc:6500,6500,חדרה,5,5,2974,1468,1435,33,מחל,471,425,46,0.328223,62,0,25,9,2,0,1,8,2,16,0,2,0,275,425,471,17,3,1,1,6,3,3,0,2,5,0,0,0,5,5,3,2,81
K18,stat2008:65000031,statistical_area,stat2008:65000031,2008,65000031,31,loc:6500,6500,חדרה,6,6,3715,2398,2370,28,כן,791,562,229,0.333755,301,2,91,26,0,9,0,30,3,64,0,0,2,791,252,562,35,0,1,1,0,0,2,0,2,0,0,2,1,5,1,2,7,178
K18,stat2008:65000032,statistical_area,stat2008:65000032,2008,65000032,32,loc:6500,6500,חדרה,7,7,4659,2690,2637,53,מחל,761,715,46,0.288586,225,1,88,34,2,2,5,36,6,40,1,0,4,715,323,761,35,1,3,0,1,2,3,0,0,0,1,1,4,10,2,2,10,319
K18,stat2008:65000041,statistical_area,stat2008:65000041,2008,65000041,41,loc:6500,6500,חדרה,7,7,4612,2923,2870,53,כן,841,785,56,0.293031,212,3,25,13,1,7,3,14,5,24,1,0,0,841,785,753,35,6,1,1,1,1,2,0,0,2,0,6,6,11,0,5,5,101
K18,stat2008:65000042,statistical_area,stat2008:65000042,2008,65000042,42,loc:6500,6500,חדרה,3,3,1969,1273,1256,17,כן,461,296,165,0.367038,173,0,19,14,0,12,8,7,2,21,0,0,0,461,107,296,63,2,0,0,1,0,1,0,0,1,1,6,1,10,1,1,4,44
K18,stat2008:65000043,statistical_area,stat2008:65000043,2008,65000043,43,loc:6500,6500,חדרה,4,4,2555,1185,1150,35,מחל,369,289,80,0.32087,68,0,15,45,0,5,4,2,2,22,0,1,4,185,289,369,14,3,1,0,2,4,2,0,0,1,0,1,2,5,3,2,2,97
K18,stat2008:65000044,statistical_area,stat2008:65000044,2008,65000044,44,loc:6500,6500,חדרה,5,5,2929,1839,1814,25,מחל,425,418,7,0.234289,137,2,44,414,1,6,3,9,4,34,1,1,1,418,122,425,25,1,0,1,0,20,1,0,0,0,0,5,0,4,1,1,6,127
K18,stat2008:65000045,statistical_area,stat2008:65000045,2008,65000045,45,loc:6500,6500,חדרה,5,5,3236,1934,1910,24,כן,595,418,177,0.311518,193,2,58,26,1,9,2,17,2,23,0,0,0,595,393,418,33,1,0,0,1,0,1,0,1,2,0,3,4,0,0,0,7,118
K18,stat2008:65000051,statistical_area,stat2008:65000051,2008,65000051,51,loc:6500,6500,חדרה,6,6,3465,1730,1701,29,כן,500,431,69,0.293945,154,0,28,16,1,3,6,22,4,37,0,0,3,500,303,431,28,10,1,0,0,1,1,0,1,1,3,4,1,8,1,1,2,130
K18,stat2008:65000052,statistical_area,stat2008:65000052,2008,65000052,52,loc:6500,6500,חדרה,5,5,3243,1851,1817,34,כן,467,456,11,0.257017,167,0,58,12,2,13,1,21,0,32,0,1,2,467,456,453,17,10,0,1,0,0,1,0,0,1,1,4,2,13,1,0,2,79
K18,stat2008:65000053,statistical_area,stat2008:65000053,2008,65000053,53,loc:6500,6500,חדרה,6,6,3637,1945,1906,39,כן,548,491,57,0.287513,185,2,57,17,2,10,4,22,5,37,1,2,2,548,343,491,20,6,0,0,2,0,3,0,0,0,0,1,2,6,0,0,7,131
K18,stat2008:65000061,statistical_area,stat2008:65000061,2008,65000061,61,loc:6500,6500,חדרה,4,4,2774,1300,1281,19,מחל,392,333,59,0.306011,83,0,12,10,2,1,1,8,2,15,0,0,0,333,268,392,13,2,3,0,0,3,4,0,0,0,1,4,1,9,1,0,4,109
K18,stat2008:65000062,statistical_area,stat2008:65000062,2008,65000062,62,loc:6500,6500,חדרה,4,4,2294,1178,1153,25,מחל,399,259,140,0.346054,43,1,15,11,1,3,4,6,4,27,0,0,0,157,259,399,7,3,1,1,1,1,2,0,1,1,0,2,0,2,1,1,7,192
K18,stat2008:65000063,statistical_area,stat2008:65000063,2008,65000063,63,loc:6500,6500,חדרה,4,4,2909,1576,1552,24,מחל,530,341,189,0.341495,62,0,47,17,1,12,1,13,2,31,0,0,0,288,175,530,14,0,0,0,0,2,3,0,0,0,0,1,2,6,0,1,3,341
K18,stat2008:65000064,statistical_area,stat2008:65000064,2008,65000064,64,loc:6500,6500,חדרה,4,4,2430,1082,1051,31,מחל,353,230,123,0.335871,48,0,19,11,0,7,4,7,3,20,0,1,0,151,170,353,11,1,0,0,1,1,0,0,0,0,1,6,1,1,0,3,1,230
K18,stat2008:65000065,statistical_area,stat2008:65000065,2008,65000065,65,loc:6500,6500,חדרה,1,1,760,363,343,20,מחל,109,66,43,0.317784,22,0,9,0,1,4,1,1,1,6,0,0,1,66,51,109,9,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,56
K18,stat2008:650001,statistical_area,stat2008:650001,2008,650001,1,loc:65,65,מגדל,2,2,1056,619,618,1,מחל,192,155,37,0.31068,31,0,26,2,2,1,0,4,1,31,0,0,0,101,60,192,7,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,155
K18,stat2008:6520001,statistical_area,stat2008:6520001,2008,6520001,1,loc:652,652,אבטין,3,3,1340,695,691,4,עם,438,165,273,0.633864,5,0,0,2,165,1,47,0,0,5,0,1,0,5,0,3,2,0,0,1,0,438,7,0,0,1,0,1,0,1,0,1,0,5
K18,stat2008:6580001,statistical_area,stat2008:6580001,2008,6580001,1,loc:658,658,שייח' דנון,3,3,1380,907,877,30,ד,372,344,28,0.424173,56,0,0,0,372,0,86,0,0,1,0,0,0,4,0,1,3,0,0,1,0,344,0,0,1,0,1,1,2,0,1,1,1,1
K18,stat2008:660001,statistical_area,stat2008:660001,2008,660001,1,loc:66,66,מרחביה (קיבוץ),2,2,579,410,408,2,כן,157,118,39,0.384804,62,0,2,0,0,2,2,1,1,6,0,0,0,157,24,22,118,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,7
K18,stat2008:66000114,statistical_area,stat2008:66000114,2008,66000114,114,loc:6600,6600,חולון,1,1,150,54,53,1,שס,27,14,13,0.509434,1,0,2,0,0,0,0,0,0,1,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
K18,stat2008:66000211,statistical_area,stat2008:66000211,2008,66000211,211,loc:6600,6600,חולון,6,6,4284,2332,2292,40,כן,646,606,40,0.28185,188,0,25,17,1,10,9,13,4,24,0,0,0,646,515,606,23,1,0,1,2,0,1,0,1,0,0,2,5,10,0,1,4,183
K18,stat2008:66000212,statistical_area,stat2008:66000212,2008,66000212,212,loc:6600,6600,חולון,5,5,3516,1777,1748,29,מחל,485,443,42,0.27746,162,0,15,8,0,7,4,12,3,25,0,1,3,443,327,485,29,1,0,0,1,0,3,0,3,1,1,2,3,6,0,0,8,195
K18,stat2008:66000213,statistical_area,stat2008:66000213,2008,66000213,213,loc:6600,6600,חולון,6,6,4256,2647,2619,28,כן,840,804,36,0.320733,233,0,38,7,0,13,3,21,3,32,0,1,2,840,310,804,38,0,0,1,0,1,3,0,2,0,0,7,4,7,0,0,10,239
K18,stat2008:66000214,statistical_area,stat2008:66000214,2008,66000214,214,loc:6600,6600,חולון,6,6,3842,2587,2569,18,כן,967,687,280,0.376411,286,0,53,21,0,10,3,13,4,36,1,0,1,967,191,687,45,1,0,1,0,0,7,0,0,2,1,5,0,8,0,1,18,207
K18,stat2008:66000215,statistical_area,stat2008:66000215,2008,66000215,215,loc:6600,6600,חולון,3,3,2052,1025,1009,16,כן,319,242,77,0.316155,70,0,8,10,0,2,0,12,4,14,0,0,0,319,188,242,22,2,0,0,0,0,4,0,0,1,0,0,0,2,0,0,5,104
K18,stat2008:66000216,statistical_area,stat2008:66000216,2008,66000216,216,loc:6600,6600,חולון,6,6,3416,2076,2028,48,כן,573,532,41,0.282544,189,1,34,16,2,7,1,9,10,28,0,0,0,573,361,532,23,2,1,2,0,1,1,0,0,1,2,4,3,7,1,4,11,202
K18,stat2008:66000221,statistical_area,stat2008:66000221,2008,66000221,221,loc:6600,6600,חולון,3,3,1548,1004,987,17,כן,325,274,51,0.329281,121,0,27,2,0,5,2,4,0,13,0,0,0,325,104,274,22,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,6,76
K18,stat2008:66000222,statistical_area,stat2008:66000222,2008,66000222,222,loc:6600,6600,חולון,3,3,1774,1225,1213,12,כן,425,318,107,0.350371,163,0,21,3,0,3,0,12,4,12,0,0,0,425,89,318,27,0,1,0,0,0,2,0,0,0,1,4,0,3,0,2,6,117
K18,stat2008:66000223,statistical_area,stat2008:66000223,2008,66000223,223,loc:6600,6600,חולון,4,4,2513,1402,1384,18,מחל,410,362,48,0.296243,138,1,34,10,0,4,0,17,6,28,0,0,0,362,138,410,20,1,0,0,0,3,2,0,1,0,1,5,2,6,0,0,5,190
K18,stat2008:66000224,statistical_area,stat2008:66000224,2008,66000224,224,loc:6600,6600,חולון,3,3,1879,1240,1226,14,כן,401,314,87,0.32708,149,1,11,4,0,5,3,10,2,14,0,1,0,401,162,314,27,0,0,0,0,1,1,0,0,1,1,1,2,3,0,0,10,102
K18,stat2008:66000225,statistical_area,stat2008:66000225,2008,66000225,225,loc:6600,6600,חולון,6,6,3557,2268,2244,24,מחל,789,532,257,0.351604,185,0,51,24,2,13,2,22,2,31,0,0,3,532,166,789,30,3,0,0,3,1,2,0,0,0,0,4,0,9,2,0,9,359
K18,stat2008:66000311,statistical_area,stat2008:66000311,2008,66000311,311,loc:6600,6600,חולון,3,3,2099,1307,1294,13,כן,483,347,136,0.373261,142,1,40,6,0,10,3,13,2,18,0,0,1,483,77,347,36,0,0,0,0,1,1,0,0,0,0,2,0,4,0,0,8,99
K18,stat2008:66000312,statistical_area,stat2008:66000312,2008,66000312,312,loc:6600,6600,חולון,3,3,1915,1270,1257,13,כן,413,344,69,0.32856,212,0,31,4,0,11,3,14,5,35,0,0,2,413,64,344,37,0,0,0,0,0,0,0,0,1,1,3,0,8,0,0,6,63
K18,stat2008:66000313,statistical_area,stat2008:66000313,2008,66000313,313,loc:6600,6600,חולון,5,5,3040,1828,1806,22,כן,600,482,118,0.332226,273,0,40,6,0,6,8,18,5,28,0,0,1,600,176,482,41,0,0,1,0,0,0,0,0,0,0,1,1,9,0,0,6,104
K18,stat2008:66000314,statistical_area,stat2008:66000314,2008,66000314,314,loc:6600,6600,חולון,5,5,2666,1550,1521,29,כן,470,409,61,0.309007,191,2,53,3,0,0,3,8,1,16,0,0,2,470,215,409,35,1,0,0,0,0,1,0,0,1,1,0,0,7,0,0,9,93
K18,stat2008:66000321,statistical_area,stat2008:66000321,2008,66000321,321,loc:6600,6600,חולון,5,5,3318,1961,1944,17,כן,659,461,198,0.338992,284,0,39,9,0,11,4,19,2,22,1,2,3,659,240,461,58,2,1,0,1,0,3,0,0,0,0,1,2,17,2,0,12,89
K18,stat2008:66000322,statistical_area,stat2008:66000322,2008,66000322,322,loc:6600,6600,חולון,3,3,1917,1200,1194,6,כן,467,255,212,0.391122,204,0,20,8,1,7,5,21,6,14,0,0,0,467,81,255,40,1,1,0,0,0,0,0,0,0,1,6,0,3,0,0,5,48
K18,stat2008:66000323,statistical_area,stat2008:66000323,2008,66000323,323,loc:6600,6600,חולון,5,5,3144,1844,1833,11,כן,563,476,87,0.307147,250,0,38,19,0,13,4,17,4,15,1,3,0,563,239,476,42,3,0,0,0,0,0,0,0,1,0,1,0,9,1,0,9,125
K18,stat2008:66000324,statistical_area,stat2008:66000324,2008,66000324,324,loc:6600,6600,חולון,6,6,3402,1741,1705,36,כן,514,425,89,0.301466,240,0,31,4,1,6,6,14,6,21,0,1,2,514,286,425,38,0,0,0,0,0,2,0,0,0,0,1,2,4,0,0,6,95
K18,stat2008:66000331,statistical_area,stat2008:66000331,2008,66000331,331,loc:6600,6600,חולון,4,4,2833,1533,1507,26,כן,445,419,26,0.295289,191,0,22,5,1,7,2,6,5,25,0,0,1,445,194,419,25,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,4,148
K18,stat2008:66000332,statistical_area,stat2008:66000332,2008,66000332,332,loc:6600,6600,חולון,3,3,2002,1146,1128,18,כן,364,319,45,0.322695,134,0,21,5,0,5,2,18,2,16,0,0,4,364,157,319,24,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,6,46
K18,stat2008:66000333,statistical_area,stat2008:66000333,2008,66000333,333,loc:6600,6600,חולון,4,4,2650,1549,1529,20,כן,468,386,82,0.306082,224,0,18,12,0,9,3,26,3,27,0,2,1,468,211,386,21,0,0,0,0,0,2,0,0,0,0,2,4,7,0,0,3,100
K18,stat2008:66000334,statistical_area,stat2008:66000334,2008,66000334,334,loc:6600,6600,חולון,3,3,1760,1177,1145,32,כן,363,252,111,0.317031,240,0,15,2,1,7,1,26,4,8,0,1,2,363,94,252,39,0,0,0,0,0,2,0,1,0,0,3,2,12,2,1,6,61
K18,stat2008:66000335,statistical_area,stat2008:66000335,2008,66000335,335,loc:6600,6600,חולון,7,7,3830,2362,2338,24,כן,696,674,22,0.29769,324,1,27,13,0,12,4,18,10,37,0,1,1,696,211,674,41,0,0,0,0,0,1,0,2,0,0,4,1,3,1,0,8,248
K18,stat2008:66000411,statistical_area,stat2008:66000411,2008,66000411,411,loc:6600,6600,חולון,2,2,1026,624,615,9,מחל,186,176,10,0.302439,78,0,12,3,0,2,1,10,1,9,0,0,0,176,68,186,4,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,2,55
K18,stat2008:66000412,statistical_area,stat2008:66000412,2008,66000412,412,loc:6600,6600,חולון,6,6,3349,1936,1902,34,כן,609,437,172,0.320189,262,0,44,8,0,8,3,21,6,44,0,1,4,609,239,437,70,1,0,0,0,1,1,0,0,0,0,5,5,9,1,3,8,112
K18,stat2008:66000413,statistical_area,stat2008:66000413,2008,66000413,413,loc:6600,6600,חולון,3,3,1849,1292,1288,4,כן,453,414,39,0.351708,160,0,31,8,0,2,1,12,6,12,0,0,1,453,79,414,16,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,5,83
K18,stat2008:66000414,statistical_area,stat2008:66000414,2008,66000414,414,loc:6600,6600,חולון,4,4,2630,1885,1867,18,כן,674,638,36,0.361007,200,2,28,3,0,3,1,5,5,20,0,0,3,674,118,638,28,0,0,0,0,0,0,0,1,0,0,3,1,6,0,0,7,121
K18,stat2008:66000416,statistical_area,stat2008:66000416,2008,66000416,416,loc:6600,6600,חולון,1,1,674,493,489,4,מחל,183,175,8,0.374233,55,0,6,1,0,0,0,3,0,2,0,0,0,175,30,183,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,23
K18,stat2008:66000422,statistical_area,stat2008:66000422,2008,66000422,422,loc:6600,6600,חולון,3,3,1938,1403,1389,14,כן,500,431,69,0.359971,175,0,15,3,0,7,0,8,1,11,0,0,0,500,110,431,21,1,0,0,0,0,5,0,0,0,0,1,0,2,0,0,2,96
K18,stat2008:66000423,statistical_area,stat2008:66000423,2008,66000423,423,loc:6600,6600,חולון,5,5,2888,1831,1806,25,כן,618,547,71,0.342193,199,3,27,2,0,9,2,9,7,17,0,0,0,618,189,547,36,0,0,0,0,0,2,0,1,0,0,1,0,8,0,0,7,122
K18,stat2008:66000424,statistical_area,stat2008:66000424,2008,66000424,424,loc:6600,6600,חולון,3,3,1661,1090,1085,5,כן,438,299,139,0.403687,118,2,13,4,0,8,1,6,1,9,0,0,0,438,84,299,28,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,69
K18,stat2008:66000425,statistical_area,stat2008:66000425,2008,66000425,425,loc:6600,6600,חולון,4,4,2753,1812,1800,12,כן,729,505,224,0.405,225,0,16,4,0,5,7,9,5,10,0,0,3,729,136,505,34,0,0,0,0,0,1,0,0,0,2,3,0,8,0,0,4,94
K18,stat2008:66000426,statistical_area,stat2008:66000426,2008,66000426,426,loc:6600,6600,חולון,4,4,2767,1926,1913,13,כן,682,537,145,0.356508,232,1,27,8,0,3,3,7,8,20,0,1,1,682,160,537,32,0,0,0,0,0,1,0,1,2,0,3,0,9,0,0,11,164
K18,stat2008:66000427,statistical_area,stat2008:66000427,2008,66000427,427,loc:6600,6600,חולון,6,6,3848,2611,2580,31,כן,939,703,236,0.363953,254,0,28,15,0,8,7,13,11,28,0,1,1,939,299,703,47,1,1,1,0,1,6,0,0,0,1,2,0,9,0,0,7,197
K18,stat2008:66000511,statistical_area,stat2008:66000511,2008,66000511,511,loc:6600,6600,חולון,1,1,583,270,266,4,שס,70,64,6,0.263158,16,0,2,0,0,0,0,1,0,5,0,0,0,44,58,64,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,70
K18,stat2008:66000512,statistical_area,stat2008:66000512,2008,66000512,512,loc:6600,6600,חולון,6,6,3270,1445,1410,35,מחל,417,276,141,0.295745,91,1,38,4,2,2,0,9,2,23,0,1,2,260,250,417,8,3,0,0,1,0,2,0,0,1,0,1,5,8,1,1,1,276
K18,stat2008:66000513,statistical_area,stat2008:66000513,2008,66000513,513,loc:6600,6600,חולון,2,2,807,502,490,12,ל,150,132,18,0.306122,27,0,5,0,0,0,0,0,3,13,0,0,0,102,150,132,3,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,2,48
K18,stat2008:66000514,statistical_area,stat2008:66000514,2008,66000514,514,loc:6600,6600,חולון,8,8,4789,2298,2241,57,ל,597,569,28,0.266399,131,0,26,11,1,4,5,12,2,28,0,5,1,447,597,569,29,1,0,0,1,1,2,0,0,0,2,2,1,9,0,1,9,344
K18,stat2008:66000521,statistical_area,stat2008:66000521,2008,66000521,521,loc:6600,6600,חולון,7,7,4051,2307,2274,33,כן,704,603,101,0.309587,245,2,31,14,0,10,6,21,7,31,0,0,2,704,245,603,50,0,1,0,1,1,5,0,0,3,1,0,1,12,3,1,6,268
K18,stat2008:66000522,statistical_area,stat2008:66000522,2008,66000522,522,loc:6600,6600,חולון,4,4,2676,1795,1776,19,כן,659,522,137,0.371059,175,0,21,8,0,2,3,18,7,21,0,0,2,659,139,522,28,0,0,0,1,0,3,0,2,0,0,6,0,5,0,0,5,149
K18,stat2008:66000523,statistical_area,stat2008:66000523,2008,66000523,523,loc:6600,6600,חולון,5,5,3113,1872,1843,29,כן,559,489,70,0.30331,235,0,28,17,0,15,1,23,7,31,0,0,1,559,154,489,27,0,0,2,0,0,8,0,0,1,0,5,0,5,2,0,12,221
K18,stat2008:66000611,statistical_area,stat2008:66000611,2008,66000611,611,loc:6600,6600,חולון,6,6,3726,2144,2107,37,מחל,619,566,53,0.293783,222,0,34,5,0,6,0,14,3,21,0,2,1,566,255,619,27,3,1,0,0,0,1,0,0,2,1,5,1,6,0,0,8,304
K18,stat2008:66000612,statistical_area,stat2008:66000612,2008,66000612,612,loc:6600,6600,חולון,4,4,2496,1496,1458,38,כן,419,365,54,0.28738,185,0,13,12,2,4,3,23,8,14,0,1,1,419,210,365,24,1,0,0,0,1,3,0,0,0,0,1,1,5,2,1,6,153
K18,stat2008:66000613,statistical_area,stat2008:66000613,2008,66000613,613,loc:6600,6600,חולון,4,4,2371,1348,1322,26,מחל,357,355,2,0.270045,177,1,10,5,0,8,0,28,7,10,0,0,2,355,183,357,24,2,0,0,0,0,2,0,0,0,0,2,0,7,0,1,4,137
K18,stat2008:66000614,statistical_area,stat2008:66000614,2008,66000614,614,loc:6600,6600,חולון,7,7,4349,2464,2421,43,מחל,767,706,61,0.316811,223,1,41,10,0,5,1,17,8,13,0,0,0,706,265,767,34,3,0,0,0,2,0,0,1,2,0,3,1,5,0,0,13,300
K18,stat2008:66000615,statistical_area,stat2008:66000615,2008,66000615,615,loc:6600,6600,חולון,4,4,2775,1358,1325,33,מחל,359,314,45,0.270943,70,0,9,4,3,5,0,12,3,15,1,0,1,249,253,359,7,0,0,0,1,2,2,0,0,0,1,2,1,5,2,1,3,314
