election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
K25,stat2011:64000064,statistical_area,stat2011:64000064,2011,64000064,64,loc:6400,6400,הרצלייה,9,9,5841,2999,2982,17,פה,1156,640,516,0.387659,117,10,40,13,5,8,0,0,0,0,139,2,7,0,0,0,451,0,106,640,197,0,0,0,0,1,1,3,1156,0,2,0,0,0,0,1,7,0,74,2
K25,stat2011:64000065,statistical_area,stat2011:64000065,2011,64000065,65,loc:6400,6400,הרצלייה,3,3,1853,624,621,3,מחל,204,188,16,0.328502,27,0,8,6,0,1,0,0,0,0,27,0,1,0,0,0,81,0,19,204,29,0,0,0,0,0,0,2,188,0,3,0,0,0,1,1,1,1,20,1
K25,stat2011:64000066,statistical_area,stat2011:64000066,2011,64000066,66,loc:6400,6400,הרצלייה,8,8,4503,2590,2580,10,פה,988,546,442,0.382946,121,6,18,15,2,14,0,0,0,0,149,0,6,0,0,0,348,0,75,546,202,0,2,0,1,0,0,4,988,0,1,0,4,0,0,3,10,0,65,0
K25,stat2011:640001,statistical_area,stat2011:640001,2011,640001,1,loc:64,64,"יד רמב""ם",2,2,878,672,671,1,מחל,349,116,233,0.520119,6,0,4,5,0,0,0,0,0,0,116,0,4,0,0,0,51,0,2,349,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,4,0,89,0
K25,stat2011:6480001,statistical_area,stat2011:6480001,2011,6480001,1,loc:648,648,מצר,1,1,430,299,298,1,מרצ,122,80,42,0.409396,64,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18,0,4,3,122,0,0,0,0,0,0,0,80,0,1,1,0,0,0,0,2,0,0,0
K25,stat2011:6490001,statistical_area,stat2011:6490001,2011,6490001,1,loc:649,649,מייסר,3,3,1424,599,593,6,ום,241,215,26,0.406408,2,0,0,0,215,241,0,0,0,0,1,1,0,0,0,0,0,0,0,4,8,0,0,0,0,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0
K25,stat2011:65000011,statistical_area,stat2011:65000011,2011,65000011,11,loc:6500,6500,חדרה,10,10,6362,3910,3883,27,מחל,1665,591,1074,0.428792,79,14,18,21,1,6,0,0,0,0,391,2,21,0,0,1,263,0,500,1665,51,0,0,0,3,0,1,2,591,1,14,0,2,0,0,0,7,2,226,1
K25,stat2011:65000012,statistical_area,stat2011:65000012,2011,65000012,12,loc:6500,6500,חדרה,3,3,1817,1090,1074,16,מחל,409,172,237,0.380819,30,4,8,6,0,2,0,0,0,0,103,0,6,0,0,0,99,0,111,409,17,0,0,0,0,1,0,2,172,0,3,0,1,0,1,0,3,0,94,2
K25,stat2011:65000013,statistical_area,stat2011:65000013,2011,65000013,13,loc:6500,6500,חדרה,3,3,1852,1224,1220,4,מחל,501,213,288,0.410656,33,2,7,11,0,2,0,0,0,0,103,0,8,0,0,0,133,0,49,501,21,0,0,0,0,0,0,4,213,0,3,0,1,0,0,0,5,0,124,0
K25,stat2011:65000021,statistical_area,stat2011:65000021,2011,65000021,21,loc:6500,6500,חדרה,6,6,3815,2477,2463,14,מחל,883,531,352,0.358506,74,2,19,11,8,6,0,1,0,0,276,1,11,0,0,0,277,1,202,883,37,0,0,0,2,0,0,3,531,0,4,1,1,0,0,1,5,1,105,0
K25,stat2011:65000023,statistical_area,stat2011:65000023,2011,65000023,23,loc:6500,6500,חדרה,8,8,5130,3664,3651,13,מחל,1644,607,1037,0.450288,91,15,27,17,3,23,0,0,0,0,467,0,18,0,0,2,377,0,69,1644,44,0,0,0,0,1,0,23,607,1,7,1,3,1,0,0,14,0,196,0
K25,stat2011:65000024,statistical_area,stat2011:65000024,2011,65000024,24,loc:6500,6500,חדרה,5,5,2839,1503,1491,12,מחל,704,175,529,0.472166,33,11,8,8,1,1,0,0,0,0,154,2,9,2,0,1,85,0,145,704,10,1,2,0,1,0,0,6,175,0,10,0,0,0,1,0,9,3,109,0
K25,stat2011:65000031,statistical_area,stat2011:65000031,2011,65000031,31,loc:6500,6500,חדרה,7,7,4666,2772,2763,9,מחל,928,494,434,0.335867,77,3,34,43,1,4,0,0,0,1,358,0,4,1,1,0,270,0,156,928,33,0,2,1,1,1,0,0,494,1,2,0,0,0,1,1,4,2,339,0
K25,stat2011:65000032,statistical_area,stat2011:65000032,2011,65000032,32,loc:6500,6500,חדרה,10,10,6576,4194,4167,27,מחל,1529,712,817,0.366931,92,12,31,61,1,8,4,0,1,0,458,0,26,0,0,0,335,0,163,1529,37,1,1,0,0,1,0,1,665,0,8,0,4,1,1,1,11,1,712,1
K25,stat2011:65000041,statistical_area,stat2011:65000041,2011,65000041,41,loc:6500,6500,חדרה,18,18,11439,7757,7716,41,מחל,2399,1956,443,0.310912,189,35,51,79,1,4,0,2,0,0,678,2,39,0,0,1,963,33,818,2399,107,1,1,0,2,2,0,1,1956,4,22,0,3,0,0,1,23,3,294,2
K25,stat2011:65000043,statistical_area,stat2011:65000043,2011,65000043,43,loc:6500,6500,חדרה,6,6,3924,2483,2470,13,מחל,740,630,110,0.299595,101,5,15,47,3,9,0,0,0,0,201,1,16,0,0,0,308,1,89,740,72,0,0,0,0,1,0,4,630,0,6,1,1,0,0,0,16,1,200,2
K25,stat2011:65000044,statistical_area,stat2011:65000044,2011,65000044,44,loc:6500,6500,חדרה,7,7,4330,2687,2665,22,מחל,932,443,489,0.349719,66,3,17,135,16,4,0,1,0,0,276,0,20,0,1,0,214,1,76,932,28,0,0,0,1,0,0,9,401,0,9,1,0,1,0,1,8,1,443,0
K25,stat2011:65000045,statistical_area,stat2011:65000045,2011,65000045,45,loc:6500,6500,חדרה,5,5,3272,1920,1907,13,מחל,709,392,317,0.371788,55,2,17,14,1,1,0,0,0,0,158,3,9,0,0,0,189,0,129,709,20,0,2,0,0,0,1,1,392,1,5,0,0,0,1,1,2,1,193,0
K25,stat2011:65000052,statistical_area,stat2011:65000052,2011,65000052,52,loc:6500,6500,חדרה,4,4,2567,1446,1430,16,מחל,581,256,325,0.406294,24,1,10,6,0,2,0,0,0,1,142,0,8,0,0,0,135,1,100,581,15,0,0,0,0,0,0,1,256,3,1,0,1,0,0,0,3,1,137,1
K25,stat2011:65000053,statistical_area,stat2011:65000053,2011,65000053,53,loc:6500,6500,חדרה,10,10,6758,3880,3846,34,מחל,1471,649,822,0.382475,92,10,37,43,2,6,0,0,1,0,448,2,14,0,1,2,303,2,298,1471,56,0,4,0,0,0,0,4,649,3,4,0,3,0,3,1,9,5,372,1
K25,stat2011:65000061,statistical_area,stat2011:65000061,2011,65000061,61,loc:6500,6500,חדרה,6,6,3008,1727,1715,12,מחל,780,252,528,0.45481,41,8,7,8,0,8,0,0,0,0,169,0,3,0,0,0,152,1,119,780,20,0,1,0,2,0,0,0,252,1,6,0,0,1,0,2,10,1,122,1
K25,stat2011:65000062,statistical_area,stat2011:65000062,2011,65000062,62,loc:6500,6500,חדרה,8,8,4672,2856,2835,21,מחל,1308,357,951,0.461376,58,9,13,33,0,0,0,0,0,0,357,4,14,0,0,1,193,0,130,1308,43,0,0,0,1,1,0,2,315,0,5,0,1,0,1,1,5,1,338,1
K25,stat2011:65000063,statistical_area,stat2011:65000063,2011,65000063,63,loc:6500,6500,חדרה,3,3,1898,1271,1267,4,מחל,623,164,459,0.491713,15,6,5,10,0,1,0,0,0,0,126,0,6,0,0,0,89,0,44,623,22,0,0,1,0,0,0,1,164,0,7,0,0,0,1,1,5,0,140,0
K25,stat2011:65000064,statistical_area,stat2011:65000064,2011,65000064,64,loc:6500,6500,חדרה,8,8,4639,3013,3000,13,מחל,1219,591,628,0.406333,101,7,17,14,1,6,0,0,1,0,315,3,19,1,0,0,210,0,112,1219,99,0,5,0,2,1,1,1,591,0,4,0,1,0,1,0,25,0,242,1
K25,stat2011:65000065,statistical_area,stat2011:65000065,2011,65000065,65,loc:6500,6500,חדרה,1,1,577,413,411,2,פה,204,51,153,0.49635,27,2,6,0,0,2,0,0,0,0,14,0,2,0,0,0,51,0,10,47,37,0,0,0,0,0,0,0,204,0,0,0,1,0,0,0,4,0,4,0
K25,stat2011:650001,statistical_area,stat2011:650001,2011,650001,1,loc:65,65,מגדל,3,3,1469,978,976,2,מחל,399,190,209,0.408811,12,3,18,18,3,4,0,0,0,0,181,0,4,0,0,0,53,0,13,399,6,0,0,0,1,0,0,3,61,0,4,1,0,0,0,0,1,0,190,1
K25,stat2011:6520001,statistical_area,stat2011:6520001,2011,6520001,1,loc:652,652,אבטין,4,4,1935,875,867,8,עם,535,195,340,0.61707,1,0,0,0,74,195,0,0,0,0,2,0,0,0,1,0,8,0,19,14,1,0,0,0,0,0,0,535,12,0,0,0,0,0,1,0,1,0,3,0
K25,stat2011:6580001,statistical_area,stat2011:6580001,2011,6580001,1,loc:658,658,שייח' דנון,4,4,2134,1191,1177,14,ד,392,363,29,0.33305,1,0,0,0,392,356,0,0,0,2,1,0,0,0,1,0,0,2,3,4,33,0,1,0,2,0,0,363,5,1,1,5,0,1,0,0,1,0,2,0
K25,stat2011:660001,statistical_area,stat2011:660001,2011,660001,1,loc:66,66,מרחביה (קיבוץ),2,2,950,656,648,8,פה,212,142,70,0.32716,33,2,6,3,0,1,0,0,0,0,24,1,2,0,0,1,96,0,31,142,86,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,3,0,5,0
K25,stat2011:66000211,statistical_area,stat2011:66000211,2011,66000211,211,loc:6600,6600,חולון,6,6,3892,2216,2198,18,מחל,733,437,296,0.333485,53,10,18,40,0,1,0,0,0,0,232,0,14,0,0,0,209,0,207,733,30,2,0,0,1,0,0,0,437,0,10,0,1,0,3,0,4,0,192,1
K25,stat2011:66000212,statistical_area,stat2011:66000212,2011,66000212,212,loc:6600,6600,חולון,5,5,3179,1669,1658,11,מחל,575,312,263,0.346803,37,5,13,31,0,1,0,0,0,0,151,3,9,0,0,0,153,1,159,575,25,0,0,0,0,2,0,3,312,1,2,0,2,1,1,1,3,0,167,0
K25,stat2011:66000213,statistical_area,stat2011:66000213,2011,66000213,213,loc:6600,6600,חולון,9,9,5255,3466,3452,14,מחל,1181,751,430,0.342121,87,14,24,80,1,1,0,0,1,0,294,0,6,0,0,0,385,0,198,1181,43,0,1,1,3,0,1,1,751,2,6,0,1,0,2,0,12,2,354,0
K25,stat2011:66000214,statistical_area,stat2011:66000214,2011,66000214,214,loc:6600,6600,חולון,7,7,4306,2877,2867,10,מחל,947,622,325,0.33031,90,9,22,38,0,2,1,1,0,0,298,0,17,0,0,0,367,0,145,947,43,0,0,0,0,0,1,1,622,0,6,0,1,0,1,1,6,0,248,0
K25,stat2011:66000216,statistical_area,stat2011:66000216,2011,66000216,216,loc:6600,6600,חולון,7,7,4729,2930,2922,8,מחל,954,591,363,0.326489,82,12,19,22,3,3,0,0,1,0,308,1,13,0,0,0,373,0,136,954,45,0,1,0,0,0,0,4,591,1,6,0,2,0,1,0,15,2,326,1
K25,stat2011:66000222,statistical_area,stat2011:66000222,2011,66000222,222,loc:6600,6600,חולון,2,2,1108,761,760,1,מחל,252,150,102,0.331579,31,1,12,4,0,0,0,0,0,0,88,0,2,0,0,0,106,0,15,252,21,0,0,0,2,1,0,1,150,0,0,0,0,0,2,0,1,0,71,0
K25,stat2011:66000223,statistical_area,stat2011:66000223,2011,66000223,223,loc:6600,6600,חולון,5,5,3023,1960,1952,8,מחל,693,354,339,0.35502,50,8,7,26,0,0,0,0,0,0,270,0,5,0,0,0,215,0,46,693,31,0,0,0,0,0,0,0,354,2,6,0,1,0,0,0,3,0,235,0
K25,stat2011:66000224,statistical_area,stat2011:66000224,2011,66000224,224,loc:6600,6600,חולון,3,3,1782,1197,1190,7,מחל,378,342,36,0.317647,32,3,6,10,1,0,0,1,0,0,115,1,5,0,0,0,145,0,38,378,24,0,0,1,0,0,0,0,342,0,1,0,1,0,0,0,5,0,81,0
K25,stat2011:66000225,statistical_area,stat2011:66000225,2011,66000225,225,loc:6600,6600,חולון,6,6,3830,2735,2726,9,מחל,1092,437,655,0.400587,53,6,24,32,0,0,0,0,0,0,357,1,9,0,1,0,262,0,54,1092,38,0,3,0,0,0,0,0,343,1,8,0,2,0,0,0,3,0,437,0
K25,stat2011:66000311,statistical_area,stat2011:66000311,2011,66000311,311,loc:6600,6600,חולון,3,3,1651,1085,1080,5,מחל,339,249,90,0.313889,30,2,17,21,0,0,0,0,0,0,128,0,4,0,0,0,133,0,21,339,23,0,0,0,0,1,0,0,249,1,4,0,0,1,0,0,1,0,105,0
K25,stat2011:66000313,statistical_area,stat2011:66000313,2011,66000313,313,loc:6600,6600,חולון,11,11,7197,4121,4092,29,מחל,1242,1071,171,0.303519,167,16,38,30,2,5,0,1,0,0,342,0,17,0,0,1,478,0,242,1242,114,0,0,1,2,0,0,2,1071,3,10,0,1,1,1,1,23,0,280,1
K25,stat2011:66000314,statistical_area,stat2011:66000314,2011,66000314,314,loc:6600,6600,חולון,4,4,2296,1491,1486,5,מחל,406,406,0,0.273217,93,7,14,11,0,0,0,0,0,0,151,0,8,0,0,0,230,0,52,406,40,0,0,1,1,0,0,0,406,0,3,1,0,0,0,1,9,0,51,1
K25,stat2011:66000321,statistical_area,stat2011:66000321,2011,66000321,321,loc:6600,6600,חולון,7,7,4723,2971,2962,9,פה,853,805,48,0.287981,136,14,19,12,1,6,0,0,0,3,257,1,8,0,3,0,449,1,131,805,100,0,1,0,2,1,0,2,853,0,6,0,1,0,1,4,26,1,118,0
K25,stat2011:66000322,statistical_area,stat2011:66000322,2011,66000322,322,loc:6600,6600,חולון,3,3,1732,1135,1128,7,פה,386,265,121,0.342199,59,0,1,10,3,2,0,0,0,0,86,0,5,0,0,0,174,0,33,265,45,0,1,0,0,0,0,0,386,0,4,0,0,0,1,0,6,0,46,1
K25,stat2011:66000323,statistical_area,stat2011:66000323,2011,66000323,323,loc:6600,6600,חולון,5,5,2501,1467,1458,9,מחל,413,389,24,0.283265,71,7,10,7,0,0,0,0,0,0,129,1,14,0,0,0,169,0,99,413,46,1,3,0,0,0,0,1,389,0,6,0,2,0,0,0,8,2,79,1
K25,stat2011:66000324,statistical_area,stat2011:66000324,2011,66000324,324,loc:6600,6600,חולון,5,5,3070,1557,1548,9,מחל,453,388,65,0.292636,69,5,9,12,0,2,0,0,0,0,114,1,14,0,0,0,187,0,103,453,46,0,1,0,0,1,0,1,388,0,3,0,0,0,0,1,8,1,129,0
K25,stat2011:66000331,statistical_area,stat2011:66000331,2011,66000331,331,loc:6600,6600,חולון,2,2,1298,733,731,2,מחל,278,140,138,0.380301,21,2,6,4,0,1,0,0,0,0,60,1,5,0,0,0,91,0,33,278,12,0,1,0,0,0,0,1,140,0,1,0,0,0,0,1,2,1,70,0
K25,stat2011:66000332,statistical_area,stat2011:66000332,2011,66000332,332,loc:6600,6600,חולון,5,5,3266,1687,1677,10,מחל,573,372,201,0.341682,68,3,8,17,0,0,0,0,0,0,169,1,10,0,0,0,187,0,98,573,26,0,2,0,1,1,0,1,372,1,1,0,0,0,0,0,7,0,131,0
K25,stat2011:66000333,statistical_area,stat2011:66000333,2011,66000333,333,loc:6600,6600,חולון,5,5,3164,1823,1803,20,מחל,534,434,100,0.296173,68,11,14,10,0,1,0,0,0,0,160,0,7,0,0,0,233,0,113,534,52,0,0,0,0,0,0,2,434,0,3,0,1,0,0,1,6,0,152,1
K25,stat2011:66000335,statistical_area,stat2011:66000335,2011,66000335,335,loc:6600,6600,חולון,8,8,5096,3480,3464,16,מחל,1199,770,429,0.346132,118,12,24,19,2,3,1,1,0,0,326,3,11,0,2,0,450,1,131,1199,73,1,0,0,0,0,0,0,770,1,8,1,2,0,1,2,10,0,292,0
K25,stat2011:66000411,statistical_area,stat2011:66000411,2011,66000411,411,loc:6600,6600,חולון,4,4,2485,1818,1810,8,מחל,744,379,365,0.41105,40,3,13,13,1,0,0,0,0,0,163,0,5,0,0,0,228,0,52,744,29,0,0,0,0,0,0,0,379,0,5,0,0,0,1,0,9,0,125,0
K25,stat2011:66000412,statistical_area,stat2011:66000412,2011,66000412,412,loc:6600,6600,חולון,4,4,2542,1578,1570,8,מחל,462,431,31,0.294268,72,6,11,9,0,0,0,0,0,0,145,2,6,0,0,0,181,1,103,462,23,0,1,0,0,0,0,2,431,0,1,0,0,0,0,0,7,0,106,1
K25,stat2011:66000413,statistical_area,stat2011:66000413,2011,66000413,413,loc:6600,6600,חולון,4,4,2232,1536,1524,12,מחל,464,410,54,0.304462,70,4,12,7,0,2,0,0,0,0,136,0,10,0,0,0,199,0,62,464,32,0,1,0,0,0,0,1,410,1,3,0,0,0,1,0,8,1,100,0
K25,stat2011:66000414,statistical_area,stat2011:66000414,2011,66000414,414,loc:6600,6600,חולון,5,5,3303,2501,2494,7,מחל,912,608,304,0.365678,84,10,16,13,1,1,0,0,0,0,220,1,12,0,1,0,334,0,56,912,35,0,1,0,2,0,1,1,608,3,2,1,0,0,0,1,7,0,170,1
K25,stat2011:66000415,statistical_area,stat2011:66000415,2011,66000415,415,loc:6600,6600,חולון,6,6,4086,3106,3093,13,מחל,1133,699,434,0.366311,67,12,29,11,0,0,0,0,0,0,319,3,15,0,0,0,494,0,88,1133,40,0,1,0,0,0,0,0,699,0,7,0,1,0,0,2,7,0,164,1
K25,stat2011:66000416,statistical_area,stat2011:66000416,2011,66000416,416,loc:6600,6600,חולון,8,8,4997,3893,3881,12,מחל,1501,844,657,0.386756,99,16,29,18,0,1,0,0,0,0,375,0,17,0,0,1,566,0,90,1501,44,0,0,0,0,1,0,3,844,0,7,0,1,0,1,0,10,0,257,0
K25,stat2011:66000421,statistical_area,stat2011:66000421,2011,66000421,421,loc:6600,6600,חולון,4,4,2147,1669,1660,9,מחל,590,380,210,0.355422,36,5,9,8,0,0,0,0,0,0,190,0,10,0,0,0,216,0,40,590,16,0,0,0,0,0,0,0,380,1,2,0,0,0,1,0,6,0,150,0
K25,stat2011:66000424,statistical_area,stat2011:66000424,2011,66000424,424,loc:6600,6600,חולון,4,4,2197,1531,1527,4,מחל,451,407,44,0.29535,51,10,15,7,0,3,0,0,0,0,125,1,11,0,0,0,256,0,54,451,31,0,0,0,0,0,0,0,407,0,5,0,0,0,1,0,15,0,84,0
K25,stat2011:66000426,statistical_area,stat2011:66000426,2011,66000426,426,loc:6600,6600,חולון,16,16,10113,7224,7189,35,מחל,2567,1692,875,0.357073,190,36,43,33,0,5,0,0,0,0,674,3,35,0,2,0,986,1,317,2567,87,0,2,0,2,0,0,0,1692,1,18,0,3,0,1,3,11,0,476,1
K25,stat2011:66000512,statistical_area,stat2011:66000512,2011,66000512,512,loc:6600,6600,חולון,8,8,4705,2640,2613,27,מחל,1095,386,709,0.419059,42,4,15,20,0,0,0,1,0,0,290,1,6,1,1,2,241,1,183,1095,15,2,0,0,0,1,0,2,276,1,8,0,0,2,3,2,4,5,386,3
K25,stat2011:66000513,statistical_area,stat2011:66000513,2011,66000513,513,loc:6600,6600,חולון,1,1,496,292,291,1,מחל,107,51,56,0.367698,2,2,0,6,0,0,0,0,0,0,27,0,3,0,0,0,17,0,34,107,4,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,0,1,35,1
K25,stat2011:66000514,statistical_area,stat2011:66000514,2011,66000514,514,loc:6600,6600,חולון,7,7,4466,2314,2279,35,מחל,841,341,500,0.369022,41,4,12,24,0,2,0,1,0,0,243,0,15,1,0,0,181,0,234,841,24,3,1,2,0,2,1,3,341,1,7,0,6,0,2,1,8,0,276,2
K25,stat2011:66000521,statistical_area,stat2011:66000521,2011,66000521,521,loc:6600,6600,חולון,9,9,5897,4149,4129,20,מחל,1572,851,721,0.380722,103,14,29,32,0,3,0,1,0,0,463,0,19,0,0,0,533,0,129,1572,44,0,0,0,0,1,0,1,851,2,8,0,1,0,1,0,11,0,310,1
K25,stat2011:66000522,statistical_area,stat2011:66000522,2011,66000522,522,loc:6600,6600,חולון,4,4,2485,1761,1754,7,מחל,571,403,168,0.325542,48,1,14,12,0,0,0,0,0,0,204,0,8,0,0,0,258,0,40,571,28,0,1,0,0,0,0,0,403,0,2,0,0,0,0,0,3,0,161,0
K25,stat2011:66000523,statistical_area,stat2011:66000523,2011,66000523,523,loc:6600,6600,חולון,7,7,4427,2940,2923,17,מחל,1054,564,490,0.360588,92,6,20,39,1,1,1,0,0,0,367,1,17,0,0,0,289,0,59,1054,33,0,0,0,2,0,0,1,564,0,5,1,1,0,0,2,7,0,360,0
K25,stat2011:66000611,statistical_area,stat2011:66000611,2011,66000611,611,loc:6600,6600,חולון,6,6,3441,2174,2165,9,מחל,808,383,425,0.37321,61,4,8,16,1,2,0,0,0,0,221,2,11,0,0,1,226,0,99,808,22,0,0,1,0,0,0,3,383,1,6,0,1,1,1,1,4,0,278,3
K25,stat2011:66000612,statistical_area,stat2011:66000612,2011,66000612,612,loc:6600,6600,חולון,4,4,2218,1390,1375,15,מחל,450,300,150,0.327273,40,5,15,5,1,3,0,0,0,0,114,0,7,0,0,0,141,0,132,450,22,0,0,0,2,0,1,0,300,1,7,0,1,0,0,0,3,0,124,1
K25,stat2011:66000613,statistical_area,stat2011:66000613,2011,66000613,613,loc:6600,6600,חולון,4,4,2435,1346,1336,10,מחל,443,270,173,0.331587,33,5,9,6,0,0,0,1,0,0,113,0,6,0,0,0,145,0,97,443,19,0,1,0,0,0,0,0,270,0,2,1,0,1,1,1,6,1,175,0
K25,stat2011:66000614,statistical_area,stat2011:66000614,2011,66000614,614,loc:6600,6600,חולון,8,8,4881,2871,2840,31,מחל,1065,498,567,0.375,58,9,21,14,1,3,0,0,0,1,277,0,13,0,0,0,295,0,127,1065,33,0,1,1,1,0,0,3,498,0,9,0,1,1,0,0,11,1,396,0
K25,stat2011:66000615,statistical_area,stat2011:66000615,2011,66000615,615,loc:6600,6600,חולון,3,3,1850,968,961,7,מחל,310,268,42,0.322581,20,2,3,5,0,0,0,0,0,0,82,0,0,1,0,0,53,0,81,310,5,0,0,0,0,0,0,1,125,0,0,1,0,0,1,1,1,0,268,1
K25,stat2011:66000621,statistical_area,stat2011:66000621,2011,66000621,621,loc:6600,6600,חולון,7,7,4431,2762,2747,15,שס,948,846,102,0.345104,23,5,9,38,1,0,0,0,0,0,366,0,9,0,0,0,157,0,104,846,13,0,0,0,0,2,2,4,205,1,9,0,0,0,1,0,4,0,948,0
K25,stat2011:66000622,statistical_area,stat2011:66000622,2011,66000622,622,loc:6600,6600,חולון,5,5,3418,2119,2108,11,מחל,847,410,437,0.401803,29,3,13,13,0,1,0,0,0,0,241,1,9,0,0,0,154,0,85,847,21,0,2,0,0,0,0,0,263,2,9,0,0,0,1,0,3,0,410,1
K25,stat2011:66000623,statistical_area,stat2011:66000623,2011,66000623,623,loc:6600,6600,חולון,6,6,3412,2148,2131,17,מחל,855,312,543,0.40122,46,5,5,21,0,1,0,0,0,0,253,2,11,0,0,0,217,0,99,855,23,0,1,0,3,2,0,1,312,0,6,0,0,1,0,2,5,1,258,1
K25,stat2011:66000624,statistical_area,stat2011:66000624,2011,66000624,624,loc:6600,6600,חולון,12,12,7245,4457,4400,57,מחל,1595,716,879,0.3625,97,13,30,30,2,5,0,0,1,0,520,0,19,0,0,1,360,1,259,1595,46,0,1,1,1,0,0,3,666,1,12,1,0,0,0,3,11,0,716,5
K25,stat2011:66000625,statistical_area,stat2011:66000625,2011,66000625,625,loc:6600,6600,חולון,5,5,2824,1876,1857,19,מחל,699,422,277,0.376414,31,7,8,13,0,0,0,0,0,0,217,2,6,0,0,0,121,0,77,699,17,0,0,0,0,0,0,0,229,1,2,1,0,0,2,0,1,0,422,1
K25,stat2011:6610001,statistical_area,stat2011:6610001,2011,6610001,1,loc:661,661,שער אפרים,2,2,1352,993,991,2,מחל,319,232,87,0.321897,38,4,7,5,0,1,0,0,0,0,120,0,4,0,0,0,150,0,9,319,36,0,0,0,0,0,0,0,232,1,0,0,0,0,0,0,6,0,59,0
K25,stat2011:6620001,statistical_area,stat2011:6620001,2011,6620001,1,loc:662,662,חוסן,2,2,789,558,554,4,מחל,280,76,204,0.505415,8,1,8,4,0,0,0,0,0,0,76,0,2,0,0,0,51,0,14,280,6,0,0,0,1,0,0,0,54,0,1,0,0,0,0,0,1,0,47,0
K25,stat2011:6630001,statistical_area,stat2011:6630001,2011,6630001,1,loc:663,663,טירת יהודה,2,2,823,650,649,1,מחל,248,202,46,0.382126,9,1,59,6,0,0,0,0,0,0,202,0,1,0,0,0,51,0,1,248,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,48,0
K25,stat2011:6640001,statistical_area,stat2011:6640001,2011,6640001,1,loc:664,664,כרם בן זמרה,1,1,404,299,298,1,מחל,142,57,85,0.47651,4,0,11,6,0,0,0,0,0,1,57,0,1,0,0,0,37,0,0,142,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,25,0
K25,stat2011:6650001,statistical_area,stat2011:6650001,2011,6650001,1,loc:665,665,תקומה,1,1,514,415,414,1,מחל,142,138,4,0.342995,3,2,42,1,0,0,0,0,0,0,138,0,0,0,0,0,44,0,1,142,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,13,0
K25,stat2011:6660001,statistical_area,stat2011:6660001,2011,6660001,1,loc:666,666,עומר,12,12,6642,4588,4578,10,פה,1316,1176,140,0.287462,249,17,61,16,19,12,0,0,0,1,430,0,10,0,1,1,807,0,110,1176,270,0,4,0,1,0,0,14,1316,1,3,0,0,0,2,0,15,0,41,1
K25,stat2011:6670001,statistical_area,stat2011:6670001,2011,6670001,1,loc:667,667,ברעם,1,1,547,369,367,2,פה,141,115,26,0.384196,43,0,0,0,0,4,0,0,0,0,3,0,1,0,0,1,39,0,3,11,115,0,0,0,0,0,0,0,141,0,1,0,0,0,0,0,3,0,2,0
K25,stat2011:6680001,statistical_area,stat2011:6680001,2011,6680001,1,loc:668,668,מפלסים,2,2,722,498,494,4,פה,167,127,40,0.338057,68,4,4,1,1,0,0,0,0,0,21,0,1,0,0,0,127,0,7,49,38,0,0,0,0,0,0,2,167,2,0,0,0,0,0,0,2,0,0,0
K25,stat2011:6700001,statistical_area,stat2011:6700001,2011,6700001,1,loc:670,670,משמר איילון,1,1,404,337,337,0,פה,88,77,11,0.261128,20,2,8,0,0,2,0,0,0,0,36,0,0,0,0,0,69,0,15,77,14,0,0,0,1,0,0,0,88,0,0,0,0,0,0,0,2,0,2,1
K25,stat2011:67000011,statistical_area,stat2011:67000011,2011,67000011,11,loc:6700,6700,טבריה,9,9,5134,3119,3105,14,מחל,1714,402,1312,0.552013,37,5,19,32,0,0,0,0,0,0,402,3,7,0,0,0,265,1,65,1714,15,0,1,0,1,0,0,3,294,2,5,0,0,0,0,1,7,0,226,0
K25,stat2011:67000012,statistical_area,stat2011:67000012,2011,67000012,12,loc:6700,6700,טבריה,8,8,4458,2805,2792,13,שס,1105,688,417,0.395774,13,6,14,280,0,1,0,0,0,0,353,0,2,0,0,1,117,0,60,688,7,0,1,1,1,0,0,3,130,0,5,0,1,0,0,2,0,0,1105,1
K25,stat2011:67000013,statistical_area,stat2011:67000013,2011,67000013,13,loc:6700,6700,טבריה,3,3,1990,1380,1377,3,שס,661,291,370,0.480029,7,2,7,148,1,1,0,0,0,0,137,0,0,0,0,0,44,0,14,291,3,0,0,0,1,1,0,0,56,0,2,0,0,0,0,0,1,0,661,0
