election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
K22,stat2011:5140001,statistical_area,stat2011:5140001,2011,5140001,1,loc:514,514,עין ראפה,1,1,645,349,341,8,ודעם,220,50,170,0.645161,13,0,220,0,0,0,0,1,0,1,0,1,1,0,1,0,6,4,37,0,2,0,50,0,0,0,1,3,0,0,0,0
K22,stat2011:5170001,statistical_area,stat2011:5170001,2011,5170001,1,loc:517,517,מזרעה,4,4,2875,2008,1996,12,ודעם,1850,47,1803,0.926854,39,0,1850,0,0,0,0,5,0,1,0,0,0,0,10,1,3,8,47,0,0,0,24,1,0,0,0,1,1,0,0,5
K22,stat2011:5180001,statistical_area,stat2011:5180001,2011,5180001,1,loc:518,518,מעיליא,4,4,2524,1717,1710,7,ודעם,1289,170,1119,0.753801,5,0,1289,0,0,0,4,0,0,0,9,0,0,0,2,2,93,7,170,0,0,0,128,0,0,0,0,0,0,0,0,1
K22,stat2011:5200001,statistical_area,stat2011:5200001,2011,5200001,1,loc:520,520,משהד,8,8,5538,3265,3246,19,ודעם,3056,67,2989,0.941466,23,1,3056,1,0,0,0,2,0,0,1,1,0,0,67,0,2,8,37,0,5,0,30,1,1,0,1,3,2,0,1,3
K22,stat2011:520001,statistical_area,stat2011:520001,2011,520001,1,loc:52,52,לוזית,1,1,451,340,339,1,מחל,137,63,74,0.40413,16,8,2,1,0,0,10,22,0,1,0,0,0,0,0,6,8,137,14,0,0,0,63,0,0,0,0,0,0,0,0,51
K22,stat2011:5210001,statistical_area,stat2011:5210001,2011,5210001,1,loc:521,521,עין נקובא,3,3,1637,918,893,25,ודעם,680,99,581,0.761478,16,1,680,0,2,0,0,11,0,1,3,2,0,0,7,3,4,21,27,0,3,0,99,0,1,2,0,1,1,4,1,3
K22,stat2011:5230001,statistical_area,stat2011:5230001,2011,5230001,1,loc:523,523,ניין,2,2,1330,798,792,6,ודעם,468,202,266,0.590909,9,1,468,0,1,0,0,0,0,0,0,0,0,0,3,0,0,14,202,0,1,0,90,1,0,0,0,0,1,0,1,0
K22,stat2011:5240001,statistical_area,stat2011:5240001,2011,5240001,1,loc:524,524,נאעורה,2,2,1451,883,868,15,ודעם,752,59,693,0.866359,16,0,752,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,25,0,0,0,59,0,0,1,0,2,0,1,0,3
K22,stat2011:5250001,statistical_area,stat2011:5250001,2011,5250001,1,loc:525,525,סאג'ור,5,5,2986,1249,1240,9,אמת,367,314,53,0.295968,367,139,70,0,0,0,0,37,0,0,0,0,0,0,0,0,39,178,7,0,0,0,314,1,1,69,0,0,0,1,0,17
K22,stat2011:5260001,statistical_area,stat2011:5260001,2011,5260001,1,loc:526,526,סולם,3,3,1980,1217,1215,2,ודעם,990,84,906,0.814815,42,1,990,1,0,0,1,0,1,0,0,0,1,0,11,0,1,2,84,0,0,0,74,0,0,1,1,1,0,1,0,2
K22,stat2011:5270001,statistical_area,stat2011:5270001,2011,5270001,1,loc:527,527,שזור,1,1,279,193,193,0,מחל,116,31,85,0.601036,10,4,0,0,0,0,7,3,0,0,0,0,0,0,0,3,2,116,1,0,0,0,31,0,0,0,0,1,0,0,0,15
K22,stat2011:5280001,statistical_area,stat2011:5280001,2011,5280001,1,loc:528,528,עוזייר,3,3,1982,1124,1118,6,ודעם,1012,38,974,0.905188,3,0,1012,0,0,0,1,1,0,1,0,0,0,0,4,2,0,0,22,0,0,0,38,0,0,0,0,0,1,0,0,33
K22,stat2011:5300001,statistical_area,stat2011:5300001,2011,5300001,1,loc:530,530,עיילבון,6,6,4133,2880,2862,18,ודעם,1888,380,1508,0.659679,64,3,1888,1,1,0,1,2,0,0,4,1,2,0,4,3,164,71,237,1,3,0,380,3,0,0,0,1,2,1,1,24
K22,stat2011:530001,statistical_area,stat2011:530001,2011,530001,1,loc:53,53,עתלית,9,9,5675,4063,4039,24,פה,1551,1392,159,0.384006,265,38,20,1,0,0,2,157,0,2,3,1,0,0,1,50,175,1392,196,2,1,0,1551,0,2,1,0,0,0,0,4,175
K22,stat2011:5350001,statistical_area,stat2011:5350001,2011,5350001,1,loc:535,535,פסוטה,4,4,2602,1516,1509,7,ודעם,937,262,675,0.620941,19,0,937,0,0,0,0,3,0,0,6,0,1,0,0,0,262,13,173,0,0,0,86,0,1,0,1,0,1,0,0,6
K22,stat2011:5360001,statistical_area,stat2011:5360001,2011,5360001,1,loc:536,536,פקיעין (בוקייעה),6,6,4369,2840,2814,26,ודעם,708,670,38,0.251599,268,0,708,1,0,0,0,15,0,3,1,0,1,0,6,1,670,99,301,0,1,0,569,0,0,2,0,2,0,0,0,166
K22,stat2011:5380001,statistical_area,stat2011:5380001,2011,5380001,1,loc:538,538,שעב,8,8,4802,3403,3385,18,ודעם,2940,217,2723,0.868538,9,1,2940,1,0,0,1,2,0,0,3,1,0,0,217,4,4,24,21,1,1,0,38,0,1,0,0,2,6,2,0,106
K22,stat2011:5390001,statistical_area,stat2011:5390001,2011,5390001,1,loc:539,539,רומאנה,1,1,726,576,571,5,ודעם,531,18,513,0.929947,8,0,531,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,1,0,0,18,0,0,2,0,0,0,0,0,1
K22,stat2011:5400001,statistical_area,stat2011:5400001,2011,5400001,1,loc:540,540,ריחאנייה,2,2,913,534,524,10,פה,294,81,213,0.561069,81,1,56,0,0,0,0,7,0,0,0,0,1,0,1,1,44,9,23,0,0,0,294,0,0,0,0,0,0,0,0,6
K22,stat2011:5430001,statistical_area,stat2011:5430001,2011,5430001,1,loc:543,543,ראמה,9,9,6355,3893,3845,48,ודעם,2034,753,1281,0.528999,162,4,2034,0,1,0,0,2,0,0,5,1,2,0,20,4,458,163,147,0,1,0,753,1,5,2,2,5,2,4,1,66
K22,stat2011:5460001,statistical_area,stat2011:5460001,2011,5460001,1,loc:546,546,עין אל-אסד,1,1,630,348,347,1,פה,157,115,42,0.45245,16,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,115,24,17,0,0,0,157,0,0,0,0,0,0,0,0,0
K22,stat2011:5470001,statistical_area,stat2011:5470001,2011,5470001,1,loc:547,547,טמרה (יזרעאל),2,2,1029,564,561,3,ודעם,531,15,516,0.946524,4,0,531,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,5,0,0,0,15,0,1,0,0,0,0,0,0,0
K22,stat2011:5490001,statistical_area,stat2011:5490001,2011,5490001,1,loc:549,549,גנות הדר,1,1,710,545,544,1,פה,316,126,190,0.580882,42,2,1,1,0,0,1,8,0,0,0,0,0,0,1,3,18,126,17,0,0,0,316,0,0,0,0,0,0,1,0,7
K22,stat2011:550001,statistical_area,stat2011:550001,2011,550001,1,loc:55,55,נוגה,1,1,407,279,278,1,מחל,111,79,32,0.399281,20,0,0,0,0,0,79,13,0,0,0,0,0,0,0,4,7,111,0,0,0,0,28,0,1,0,0,0,0,0,0,15
K22,stat2011:5530001,statistical_area,stat2011:5530001,2011,5530001,1,loc:553,553,ניר בנים,1,1,610,470,467,3,פה,303,48,255,0.648822,44,3,2,0,0,0,11,8,0,0,0,0,0,0,0,1,7,39,48,0,0,0,303,0,0,0,0,0,0,0,0,1
K22,stat2011:5550001,statistical_area,stat2011:5550001,2011,5550001,1,loc:555,555,שדמה,1,1,382,293,291,2,פה,182,38,144,0.62543,22,0,2,0,0,0,14,3,0,0,1,0,0,0,0,0,9,20,38,0,0,0,182,0,0,0,0,0,0,0,0,0
K22,stat2011:5590001,statistical_area,stat2011:5590001,2011,5590001,1,loc:559,559,בוסתן הגליל,1,1,707,558,556,2,פה,237,161,76,0.426259,34,1,0,0,0,0,21,20,0,2,0,0,0,0,0,6,17,161,35,0,0,0,237,0,0,0,0,0,0,0,0,22
K22,stat2011:5620001,statistical_area,stat2011:5620001,2011,5620001,1,loc:562,562,בית אלעזרי,2,2,1041,811,809,2,פה,341,165,176,0.421508,54,4,1,0,0,0,113,27,0,0,0,1,0,0,0,21,23,165,52,0,0,0,341,0,0,1,0,0,0,0,0,6
K22,stat2011:5630001,statistical_area,stat2011:5630001,2011,5630001,1,loc:563,563,משמר דוד,1,1,510,428,427,1,פה,226,58,168,0.529274,33,0,2,0,1,0,0,10,0,0,0,0,0,0,1,4,34,55,58,0,0,0,226,1,0,0,0,0,0,0,0,2
K22,stat2011:5640001,statistical_area,stat2011:5640001,2011,5640001,1,loc:564,564,רבדים,1,1,569,414,414,0,פה,182,148,34,0.439614,50,1,1,0,0,0,3,4,0,0,0,0,0,0,0,1,10,12,148,0,0,0,182,0,1,0,0,0,0,0,0,1
K22,stat2011:5650001,statistical_area,stat2011:5650001,2011,5650001,1,loc:565,565,אזור,5,5,3026,2227,2216,11,פה,795,766,29,0.358755,127,20,2,1,0,0,1,94,0,1,0,0,0,0,1,27,115,766,66,0,0,0,795,0,1,0,0,3,0,0,0,196
K22,stat2011:5650002,statistical_area,stat2011:5650002,2011,5650002,2,loc:565,565,אזור,5,5,2939,1860,1844,16,מחל,658,541,117,0.356833,134,44,1,0,0,0,0,91,1,4,0,0,0,0,0,33,117,658,39,1,0,0,541,0,1,0,0,0,0,0,0,179
K22,stat2011:5650003,statistical_area,stat2011:5650003,2011,5650003,3,loc:565,565,אזור,6,6,3736,2512,2508,4,מחל,946,728,218,0.377193,106,29,5,0,1,0,1,111,0,7,0,0,0,0,0,24,188,946,50,1,0,0,728,0,5,1,0,1,0,0,0,304
K22,stat2011:5670001,statistical_area,stat2011:5670001,2011,5670001,1,loc:567,567,צרעה,2,2,830,543,541,2,פה,253,130,123,0.467652,130,0,16,0,0,0,2,1,0,0,0,0,0,0,1,0,9,18,109,0,0,0,253,0,0,0,0,0,0,0,0,2
K22,stat2011:5700001,statistical_area,stat2011:5700001,2011,5700001,1,loc:570,570,מעונה,1,1,656,485,478,7,מחל,188,157,31,0.393305,51,0,2,1,0,0,20,23,0,0,0,0,0,0,0,0,16,188,8,0,0,0,157,0,0,0,0,0,0,0,0,12
K22,stat2011:570001,statistical_area,stat2011:570001,2011,570001,1,loc:57,57,כנרת (קבוצה),1,1,632,439,439,0,פה,248,83,165,0.56492,83,0,0,0,0,0,1,4,0,1,0,0,0,0,0,5,17,45,32,0,0,0,248,0,0,1,0,0,0,0,2,0
K22,stat2011:5710001,statistical_area,stat2011:5710001,2011,5710001,1,loc:571,571,בית גמליאל,2,2,770,596,594,2,טב,299,146,153,0.503367,19,20,0,0,0,0,2,299,0,0,0,0,0,0,0,32,5,146,2,0,0,0,46,1,0,0,0,0,0,0,0,22
K22,stat2011:5720001,statistical_area,stat2011:5720001,2011,5720001,1,loc:572,572,בית העמק,1,1,494,352,351,1,פה,178,71,107,0.507123,57,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,24,13,71,1,1,0,178,0,1,0,0,0,1,0,0,0
K22,stat2011:5730001,statistical_area,stat2011:5730001,2011,5730001,1,loc:573,573,מבקיעים,1,1,372,274,274,0,מחל,105,85,20,0.383212,17,1,0,0,0,0,5,17,0,0,0,0,0,0,0,8,9,105,4,0,0,0,85,0,0,0,0,0,0,0,0,23
K22,stat2011:5740001,statistical_area,stat2011:5740001,2011,5740001,1,loc:574,574,גשר הזיו,2,2,1185,824,822,2,פה,387,185,202,0.470803,111,1,2,0,0,0,0,22,0,0,0,0,0,0,0,2,37,185,70,0,0,0,387,0,0,1,0,0,0,0,0,4
K22,stat2011:5750001,statistical_area,stat2011:5750001,2011,5750001,1,loc:575,575,יסעור,1,1,537,397,395,2,פה,222,67,155,0.562025,37,1,1,0,1,0,0,2,0,1,0,0,0,0,0,2,22,38,67,0,0,0,222,0,0,0,0,0,0,0,0,1
K22,stat2011:5760001,statistical_area,stat2011:5760001,2011,5760001,1,loc:576,576,כברי,2,2,848,613,610,3,פה,351,117,234,0.57541,84,0,0,0,0,0,1,11,1,0,0,0,0,0,0,2,18,24,117,0,0,0,351,1,0,0,0,0,0,0,0,0
K22,stat2011:5770001,statistical_area,stat2011:5770001,2011,5770001,1,loc:577,577,יד בנימין,3,3,2121,1728,1723,5,טב,803,335,468,0.466048,7,113,0,0,0,0,0,803,0,0,0,0,0,0,0,233,1,203,7,0,0,0,21,0,0,0,0,0,0,0,0,335
K22,stat2011:5780001,statistical_area,stat2011:5780001,2011,5780001,1,loc:578,578,סאסא,1,1,421,302,300,2,פה,120,105,15,0.4,54,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,3,12,105,0,0,0,120,0,0,0,0,0,0,0,0,0
K22,stat2011:5790001,statistical_area,stat2011:5790001,2011,5790001,1,loc:579,579,כפר ראש הנקרה,2,2,1004,737,735,2,פה,344,137,207,0.468027,129,0,2,1,1,0,1,26,0,2,0,0,0,0,0,2,33,137,48,0,0,0,344,0,1,0,0,0,0,0,0,8
K22,stat2011:5800001,statistical_area,stat2011:5800001,2011,5800001,1,loc:580,580,"כרם מהר""ל",1,1,650,504,504,0,פה,276,88,188,0.547619,44,2,2,0,0,0,5,20,0,0,1,0,0,0,0,6,10,50,88,0,0,0,276,0,0,0,0,0,0,0,0,0
K22,stat2011:580001,statistical_area,stat2011:580001,2011,580001,1,loc:58,58,מצפה,1,1,136,94,94,0,פה,53,20,33,0.56383,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,20,5,0,0,0,53,0,0,0,0,0,0,0,0,0
K22,stat2011:5820001,statistical_area,stat2011:5820001,2011,5820001,1,loc:582,582,כפר הנגיד,2,2,770,584,583,1,פה,318,93,225,0.545455,33,3,1,0,0,0,46,22,0,1,0,0,0,0,0,4,23,93,32,1,0,0,318,1,0,0,0,0,0,0,0,5
K22,stat2011:5840001,statistical_area,stat2011:5840001,2011,5840001,1,loc:584,584,זיקים,1,1,718,478,478,0,פה,204,115,89,0.426778,56,0,2,0,0,0,1,16,0,0,0,0,0,0,0,3,19,59,115,0,0,0,204,0,0,0,0,0,0,0,0,3
K22,stat2011:5850001,statistical_area,stat2011:5850001,2011,5850001,1,loc:585,585,לביא,1,1,504,388,387,1,טב,217,65,152,0.560724,19,1,0,0,0,0,2,217,0,0,0,0,1,0,0,20,0,65,2,0,0,0,49,0,0,0,0,0,0,0,0,11
K22,stat2011:5860001,statistical_area,stat2011:5860001,2011,5860001,1,loc:586,586,מגידו,1,1,629,466,465,1,פה,268,79,189,0.576344,53,0,1,0,0,0,1,5,0,0,0,0,0,0,0,2,11,43,79,0,0,0,268,0,0,0,0,0,0,0,0,2
K22,stat2011:5870001,statistical_area,stat2011:5870001,2011,5870001,1,loc:587,587,סביון*,6,6,3816,2537,2528,9,פה,1453,475,978,0.574763,98,18,14,0,0,0,2,66,0,1,0,0,0,0,0,9,158,475,217,0,0,0,1453,0,0,0,0,0,0,0,1,16
K22,stat2011:5880001,statistical_area,stat2011:5880001,2011,5880001,1,loc:588,588,בני ראם,2,2,897,716,716,0,טב,239,224,15,0.333799,5,56,3,0,0,0,11,239,0,0,0,0,0,0,0,77,4,224,3,0,0,0,29,0,0,0,0,0,0,0,0,65
K22,stat2011:5890001,statistical_area,stat2011:5890001,2011,5890001,1,loc:589,589,בצת,1,1,293,226,226,0,פה,114,44,70,0.504425,19,0,3,0,0,0,5,6,0,1,0,0,0,0,0,3,12,44,15,0,0,0,114,0,0,0,0,0,0,0,0,4
K22,stat2011:5900001,statistical_area,stat2011:5900001,2011,5900001,1,loc:590,590,נווה אור,1,1,340,234,233,1,פה,114,51,63,0.48927,51,1,0,0,0,0,2,4,0,0,0,0,0,0,0,2,11,21,26,0,0,0,114,0,0,0,0,0,0,0,0,1
K22,stat2011:590001,statistical_area,stat2011:590001,2011,590001,1,loc:59,59,נחושה,1,1,769,596,593,3,טב,340,119,221,0.573356,13,9,0,0,0,0,2,340,0,0,0,0,0,0,0,35,2,119,2,0,0,0,48,0,0,0,0,0,0,0,0,23
K22,stat2011:5910001,statistical_area,stat2011:5910001,2011,5910001,1,loc:591,591,עשרת,2,2,891,686,686,0,פה,425,85,340,0.619534,51,1,1,0,0,0,5,15,0,0,0,0,0,0,0,2,22,85,73,0,0,0,425,0,0,0,0,1,0,0,0,5
K22,stat2011:5920001,statistical_area,stat2011:5920001,2011,5920001,1,loc:592,592,בני דרום,1,1,468,394,393,1,טב,229,75,154,0.582697,13,1,0,0,0,0,1,229,0,1,0,0,0,0,0,19,2,75,0,0,0,0,44,0,0,0,0,0,0,0,0,8
K22,stat2011:5930001,statistical_area,stat2011:5930001,2011,5930001,1,loc:593,593,ערוגות,1,1,677,531,526,5,פה,249,105,144,0.473384,36,1,1,0,0,0,60,14,0,0,0,0,0,0,0,5,12,105,37,0,0,0,249,0,0,0,0,0,0,1,0,5
K22,stat2011:5940001,statistical_area,stat2011:5940001,2011,5940001,1,loc:594,594,צפרייה,1,1,514,415,415,0,טב,213,75,138,0.513253,9,10,0,0,0,0,23,213,0,0,0,0,0,0,0,29,3,75,2,0,0,0,23,0,0,0,0,0,0,0,0,28
K22,stat2011:5950001,statistical_area,stat2011:5950001,2011,5950001,1,loc:595,595,לוחמי הגיטאות,1,1,537,416,415,1,פה,232,81,151,0.559036,81,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,9,36,48,0,0,0,232,0,1,0,0,0,0,0,1,1
K22,stat2011:5960001,statistical_area,stat2011:5960001,2011,5960001,1,loc:596,596,מלכייה,1,1,407,260,257,3,פה,128,61,67,0.498054,61,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,10,15,32,0,0,0,128,0,1,0,0,0,0,0,0,3
K22,stat2011:5970001,statistical_area,stat2011:5970001,2011,5970001,1,loc:597,597,פלמחים,1,1,588,423,422,1,פה,189,89,100,0.447867,89,0,1,0,2,0,6,3,0,0,0,0,0,0,0,2,6,33,88,0,0,0,189,0,0,0,0,0,0,0,0,3
K22,stat2011:5980001,statistical_area,stat2011:5980001,2011,5980001,1,loc:598,598,בית קמה,1,1,670,554,553,1,פה,261,95,166,0.471971,89,0,1,0,0,0,1,10,0,0,0,0,0,0,1,2,30,58,95,0,0,0,261,0,0,0,0,0,0,0,0,5
K22,stat2011:5990001,statistical_area,stat2011:5990001,2011,5990001,1,loc:599,599,פרוד,1,1,438,306,302,4,פה,166,51,115,0.549669,51,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1,10,26,34,0,0,0,166,0,0,1,0,0,0,0,0,2
K22,stat2011:6020001,statistical_area,stat2011:6020001,2011,6020001,1,loc:602,602,נירים,1,1,378,277,274,3,פה,112,90,22,0.408759,45,0,1,0,0,0,1,5,0,0,0,0,0,0,0,3,4,9,90,0,0,0,112,0,2,0,0,0,0,0,0,2
K22,stat2011:6030001,statistical_area,stat2011:6030001,2011,6030001,1,loc:603,603,אלקוש,1,1,258,170,170,0,מחל,75,30,45,0.441176,30,0,0,0,0,0,7,1,0,0,0,0,0,0,0,7,4,75,3,0,0,0,18,0,0,0,0,0,0,0,0,25
K22,stat2011:6040001,statistical_area,stat2011:6040001,2011,6040001,1,loc:604,604,בית עריף,1,1,730,581,576,5,מחל,290,106,184,0.503472,19,8,1,0,0,0,24,36,0,1,0,0,0,0,0,18,12,290,8,1,0,0,106,0,0,0,0,0,0,0,0,52
K22,stat2011:6050001,statistical_area,stat2011:6050001,2011,6050001,1,loc:605,605,כפר שמאי,1,1,334,244,242,2,מחל,101,42,59,0.417355,6,11,0,0,0,0,2,31,0,2,0,0,0,0,0,24,1,101,6,0,0,0,16,0,0,0,0,0,0,0,0,42
K22,stat2011:6060001,statistical_area,stat2011:6060001,2011,6060001,1,loc:606,606,מזור,2,2,794,610,608,2,פה,348,71,277,0.572368,50,1,1,0,0,0,71,8,0,0,0,0,0,0,0,0,23,55,51,0,0,0,348,0,0,0,0,0,0,0,0,0
K22,stat2011:6070001,statistical_area,stat2011:6070001,2011,6070001,1,loc:607,607,מירון,1,1,443,261,261,0,טב,79,61,18,0.302682,3,61,0,0,0,0,3,79,0,0,0,0,0,0,0,29,0,42,1,0,0,0,6,0,0,0,0,0,0,0,0,37
K22,stat2011:6090001,statistical_area,stat2011:6090001,2011,6090001,1,loc:609,609,כפר חושן,1,1,579,408,406,2,מחל,192,90,102,0.472906,27,10,0,0,0,0,0,16,0,0,0,0,0,0,0,17,2,192,4,0,0,0,46,0,0,0,0,1,0,0,1,90
K22,stat2011:6100001,statistical_area,stat2011:6100001,2011,6100001,1,loc:610,610,סתרייה,2,2,808,622,622,0,פה,367,71,296,0.590032,52,3,1,0,0,0,23,22,0,0,0,0,0,0,0,4,21,71,54,0,0,0,367,0,0,0,0,0,0,0,0,4
K22,stat2011:61000112,statistical_area,stat2011:61000112,2011,61000112,112,loc:6100,6100,בני ברק,2,2,1295,1104,1097,7,שס,711,207,504,0.648131,10,207,0,0,0,0,0,21,0,0,0,0,0,0,0,30,1,98,3,0,0,0,16,0,0,0,0,0,0,0,0,711
K22,stat2011:61000113,statistical_area,stat2011:61000113,2011,61000113,113,loc:6100,6100,בני ברק,3,3,1658,1340,1325,15,ג,573,568,5,0.432453,8,573,0,0,0,0,0,51,0,0,0,0,0,0,0,27,8,69,2,0,0,0,19,0,0,0,0,0,0,0,0,568
K22,stat2011:61000114,statistical_area,stat2011:61000114,2011,61000114,114,loc:6100,6100,בני ברק,4,4,2459,1870,1857,13,שס,770,758,12,0.414647,9,758,0,0,0,0,0,56,0,0,0,0,0,0,0,43,25,161,6,0,0,0,29,0,0,0,0,0,0,0,0,770
K22,stat2011:61000115,statistical_area,stat2011:61000115,2011,61000115,115,loc:6100,6100,בני ברק,13,13,8571,6396,6327,69,שס,2716,2168,548,0.429271,65,2168,2,1,2,0,1,88,0,1,0,0,0,0,0,123,122,817,13,1,0,0,198,1,4,0,1,0,0,0,3,2716
K22,stat2011:61000117,statistical_area,stat2011:61000117,2011,61000117,117,loc:6100,6100,בני ברק,3,3,1512,940,933,7,שס,280,240,40,0.300107,55,100,0,0,0,0,0,23,0,1,0,0,0,0,0,25,55,240,16,0,0,0,135,0,0,0,0,1,0,0,2,280
K22,stat2011:61000121,statistical_area,stat2011:61000121,2011,61000121,121,loc:6100,6100,בני ברק,3,3,1599,981,963,18,שס,308,237,71,0.319834,26,189,0,0,0,0,0,22,0,1,0,0,0,0,0,22,73,237,9,0,0,0,76,0,0,0,0,0,0,0,0,308
K22,stat2011:61000122,statistical_area,stat2011:61000122,2011,61000122,122,loc:6100,6100,בני ברק,3,3,1862,1184,1164,20,שס,352,297,55,0.302405,24,297,2,0,0,0,0,16,1,0,0,2,0,0,0,27,78,279,3,1,0,0,76,0,4,0,0,1,1,0,0,352
K22,stat2011:61000123,statistical_area,stat2011:61000123,2011,61000123,123,loc:6100,6100,בני ברק,4,4,2242,1673,1659,14,שס,723,523,200,0.435805,17,523,1,0,1,0,0,35,0,1,0,0,1,0,1,36,21,232,3,1,0,0,62,0,0,0,0,0,1,0,0,723
K22,stat2011:61000211,statistical_area,stat2011:61000211,2011,61000211,211,loc:6100,6100,בני ברק,5,5,3111,2531,2497,34,ג,1731,601,1130,0.693232,9,1731,0,0,0,0,0,30,0,0,0,0,0,0,0,32,3,67,2,1,0,0,21,0,0,0,0,0,0,0,0,601
K22,stat2011:61000212,statistical_area,stat2011:61000212,2011,61000212,212,loc:6100,6100,בני ברק,4,4,2737,2214,2191,23,ג,1568,496,1072,0.715655,3,1568,0,0,0,0,0,12,0,0,0,2,0,0,0,19,6,63,2,0,0,0,17,1,0,2,0,0,0,0,0,496
K22,stat2011:61000213,statistical_area,stat2011:61000213,2011,61000213,213,loc:6100,6100,בני ברק,4,4,2647,2063,2042,21,ג,1713,265,1448,0.838883,1,1713,0,0,0,0,0,19,0,0,0,1,0,0,0,22,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,265
K22,stat2011:61000214,statistical_area,stat2011:61000214,2011,61000214,214,loc:6100,6100,בני ברק,4,4,2393,1896,1841,55,ג,1469,309,1160,0.797936,1,1469,0,0,0,0,0,16,0,2,0,0,0,0,0,24,0,16,1,0,0,0,3,0,0,0,0,0,0,0,0,309
K22,stat2011:61000221,statistical_area,stat2011:61000221,2011,61000221,221,loc:6100,6100,בני ברק,4,4,2257,1810,1778,32,ג,1414,280,1134,0.795276,2,1414,0,0,0,0,0,28,0,1,0,0,0,0,0,17,0,31,1,0,0,0,4,0,0,0,0,0,0,0,0,280
K22,stat2011:61000222,statistical_area,stat2011:61000222,2011,61000222,222,loc:6100,6100,בני ברק,6,6,3642,2928,2879,49,ג,1887,857,1030,0.655436,5,1887,0,0,0,0,0,17,0,0,0,0,0,0,0,30,6,64,5,0,0,0,8,0,0,0,0,0,0,0,0,857
K22,stat2011:61000223,statistical_area,stat2011:61000223,2011,61000223,223,loc:6100,6100,בני ברק,7,7,4422,3459,3418,41,ג,2054,1120,934,0.600936,5,2054,0,1,0,0,0,32,0,3,0,0,0,0,0,57,2,121,5,0,0,0,17,0,0,0,0,0,0,1,0,1120
K22,stat2011:61000231,statistical_area,stat2011:61000231,2011,61000231,231,loc:6100,6100,בני ברק,3,3,1990,1513,1500,13,ג,584,440,144,0.389333,10,584,0,0,0,0,0,115,0,0,0,0,0,0,0,52,17,179,12,0,0,0,88,0,0,0,0,0,1,1,1,440
K22,stat2011:61000232,statistical_area,stat2011:61000232,2011,61000232,232,loc:6100,6100,בני ברק,7,7,4400,3319,3284,35,ג,1651,974,677,0.502741,27,1651,3,0,0,0,1,172,0,0,0,0,0,0,0,75,28,232,18,1,0,0,97,0,1,0,2,1,0,0,1,974
K22,stat2011:61000233,statistical_area,stat2011:61000233,2011,61000233,233,loc:6100,6100,בני ברק,7,7,4423,3439,3383,56,ג,2152,844,1308,0.636122,9,2152,0,0,0,0,1,92,0,0,0,0,0,0,0,82,16,145,8,0,0,0,34,0,0,0,0,0,0,0,0,844
K22,stat2011:61000311,statistical_area,stat2011:61000311,2011,61000311,311,loc:6100,6100,בני ברק,5,5,3251,2559,2508,51,ג,1845,439,1406,0.735646,9,1845,2,0,1,0,0,66,0,1,0,0,0,0,0,30,5,67,5,0,0,0,37,1,0,0,0,0,0,0,0,439
K22,stat2011:61000312,statistical_area,stat2011:61000312,2011,61000312,312,loc:6100,6100,בני ברק,4,4,2638,1917,1899,18,ג,1593,254,1339,0.838863,2,1593,0,0,0,0,0,7,0,0,0,0,0,0,0,20,0,14,4,0,0,0,5,0,0,0,0,0,0,0,0,254
K22,stat2011:61000313,statistical_area,stat2011:61000313,2011,61000313,313,loc:6100,6100,בני ברק,3,3,1952,1430,1396,34,ג,1190,171,1019,0.852436,0,1190,2,0,0,0,0,7,0,0,0,0,0,0,0,14,1,9,0,0,0,0,1,1,0,0,0,0,0,0,0,171
K22,stat2011:61000314,statistical_area,stat2011:61000314,2011,61000314,314,loc:6100,6100,בני ברק,5,5,3380,2706,2677,29,ג,1746,560,1186,0.652223,11,1746,1,0,0,0,0,116,0,1,0,0,0,0,0,58,15,134,4,0,0,0,31,0,0,0,0,0,0,0,0,560
K22,stat2011:61000315,statistical_area,stat2011:61000315,2011,61000315,315,loc:6100,6100,בני ברק,7,7,4987,4142,4107,35,ג,2546,1069,1477,0.619917,21,2546,2,0,0,0,1,79,0,1,0,0,0,0,0,83,16,190,9,0,0,0,88,1,1,0,0,0,0,0,0,1069
