source_row_uid,election,election_number,source_row_id,source_order,source_locality_code,source_locality_name,source_kalpi,eligible_voters,actual_voters,valid_votes,invalid_votes,is_envelope,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,locality_assignment_status,locality_geography_type,locality_geography_id,locality_result_code,locality_result_name,is_locality_mapped,custom_geography_id,is_mapped,is_geographic,final_assignment_method,final_assignment_source,assignment_evidence_class,assignment_confidence,assignment_is_synthetic_link,unresolved_reason
K17:63,K17,17,63,63,,מעטפות כפולות,1630,0,1200,1184,16,True,178,30,0,0,4,1,6,86,3,125,1,16,281,0,71,123,47,0,5,9,1,0,2,0,0,2,0,51,2,40,100,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:64,K17,17,64,64,,מעטפות כפולות,1640,0,1200,1173,27,True,148,21,0,0,3,0,3,57,4,133,3,10,282,0,82,168,59,3,3,8,0,0,2,0,0,0,0,73,0,42,69,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:65,K17,17,65,65,,מעטפות כפולות,1650,0,1210,1182,28,True,154,27,7,0,13,0,17,58,5,158,4,13,213,2,95,121,42,2,9,6,1,0,1,0,0,2,3,38,0,42,149,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:66,K17,17,66,66,,מעטפות כפולות,1660,0,1202,1177,25,True,129,31,9,2,11,1,8,50,6,168,4,19,244,2,85,86,49,3,9,8,3,0,0,0,1,4,0,83,1,56,105,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:67,K17,17,67,67,,מעטפות כפולות,1670,0,1202,1169,33,True,156,24,1,0,6,0,6,45,6,118,3,13,287,0,100,121,44,4,3,9,0,2,1,2,0,0,1,73,1,40,103,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:68,K17,17,68,68,,מעטפות כפולות,1680,0,1203,1181,22,True,154,14,5,0,3,1,4,67,5,96,1,11,290,1,98,120,72,1,9,10,0,1,2,0,0,2,2,70,0,54,88,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:69,K17,17,69,69,,מעטפות כפולות,1690,0,1200,1180,20,True,164,16,24,0,15,2,11,77,8,115,4,12,267,0,87,132,73,0,16,11,0,1,1,0,0,3,0,31,0,51,59,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:70,K17,17,70,70,,מעטפות כפולות,1700,0,1192,1172,20,True,134,24,3,0,2,0,7,40,5,121,6,19,254,0,115,125,95,4,2,12,0,2,0,0,0,1,0,70,0,54,77,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:71,K17,17,71,71,,מעטפות כפולות,1710,0,1200,1172,28,True,141,74,3,0,1,1,4,70,5,140,1,15,245,0,111,116,50,0,0,3,0,0,1,0,0,1,3,50,0,36,101,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:72,K17,17,72,72,,מעטפות כפולות,1720,0,1207,1188,19,True,149,70,6,0,5,0,6,53,9,106,3,11,273,0,109,129,57,0,1,3,1,1,1,0,0,0,0,41,1,45,108,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:73,K17,17,73,73,,מעטפות כפולות,1730,0,1200,1180,20,True,145,38,9,1,3,0,7,51,5,133,6,17,254,3,114,105,61,3,14,15,0,0,0,0,1,1,0,56,2,42,94,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:74,K17,17,74,74,,מעטפות כפולות,1740,0,1179,1161,18,True,163,78,6,2,2,1,9,59,5,118,3,17,224,0,96,106,50,2,6,3,0,4,2,0,1,1,1,69,0,45,88,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:75,K17,17,75,75,,מעטפות כפולות,1750,0,1207,1185,22,True,176,30,5,1,6,0,1,70,5,100,3,6,239,1,121,129,57,3,9,11,0,1,6,0,0,2,3,76,1,39,84,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:76,K17,17,76,76,,מעטפות כפולות,1760,0,1200,1178,22,True,139,86,2,0,7,0,4,62,6,104,1,13,233,0,105,120,59,4,0,15,0,1,1,0,0,2,0,57,0,51,106,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:77,K17,17,77,77,,מעטפות כפולות,1770,0,1200,1166,34,True,150,31,2,1,5,0,0,52,4,128,3,15,254,1,113,139,54,3,8,9,0,0,0,2,1,3,1,74,1,37,75,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:78,K17,17,78,78,,מעטפות כפולות,1780,0,1195,1169,26,True,150,32,3,1,6,0,7,57,0,103,4,12,297,4,116,110,65,1,5,8,0,0,1,1,0,0,0,69,0,50,67,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:79,K17,17,79,79,,מעטפות כפולות,1790,0,1189,1164,25,True,151,9,3,1,4,0,3,36,5,129,1,13,271,0,91,105,74,7,18,10,1,1,0,1,0,2,3,67,1,50,107,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:80,K17,17,80,80,,מעטפות כפולות,1800,0,1180,1157,23,True,144,13,2,1,3,3,8,41,4,180,3,23,250,0,94,112,48,4,1,12,1,0,0,0,0,0,0,68,0,43,99,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:81,K17,17,81,81,,מעטפות כפולות,1810,0,1187,1165,22,True,164,11,1,0,3,2,5,47,9,92,4,9,293,1,109,131,61,4,3,10,0,1,0,0,1,2,1,79,0,55,67,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:82,K17,17,82,82,,מעטפות כפולות,1820,0,1202,1185,17,True,135,6,2,0,6,2,9,60,10,97,3,6,322,1,137,140,67,2,0,7,0,1,3,0,0,0,1,49,1,61,57,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:83,K17,17,83,83,,מעטפות כפולות,1830,0,1203,1178,25,True,146,9,0,1,1,1,11,33,2,106,2,13,306,0,120,105,55,3,2,12,1,0,2,2,0,3,2,99,1,48,92,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:84,K17,17,84,84,,מעטפות כפולות,1840,0,1199,1176,23,True,165,22,25,2,22,0,10,51,6,96,4,9,283,2,145,95,29,1,16,12,1,1,3,1,1,3,2,44,1,26,98,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:85,K17,17,85,85,,מעטפות כפולות,1850,0,1190,1159,31,True,147,27,5,2,6,2,4,62,8,107,1,8,281,0,92,125,43,2,11,7,0,1,2,0,0,1,0,61,1,53,100,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:86,K17,17,86,86,,מעטפות כפולות,1860,0,1201,1193,8,True,166,96,7,1,6,1,8,41,2,204,2,30,208,1,93,101,37,1,2,7,1,1,0,0,0,0,2,21,0,26,128,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:87,K17,17,87,87,,מעטפות כפולות,1870,0,1161,1139,22,True,157,13,2,0,1,1,6,33,5,99,2,11,282,3,113,117,69,2,2,8,0,1,0,0,1,1,0,82,0,58,70,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:88,K17,17,88,88,,מעטפות כפולות,1880,0,1190,1178,12,True,161,37,4,1,4,0,6,72,5,106,3,27,243,0,99,107,59,2,15,7,1,1,2,1,1,0,2,67,3,31,111,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:89,K17,17,89,89,,מעטפות כפולות,1890,0,1200,1182,18,True,141,43,7,0,18,0,6,67,6,147,3,16,224,0,99,119,57,0,16,6,0,0,0,0,3,2,0,27,1,44,130,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:90,K17,17,90,90,,מעטפות כפולות,1900,0,1207,1189,18,True,156,15,1,0,5,1,8,46,9,135,4,15,260,0,111,124,57,3,3,14,0,0,1,1,1,2,0,72,0,51,94,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:91,K17,17,91,91,,מעטפות כפולות,1910,0,1193,1170,23,True,138,10,2,0,3,1,3,48,4,104,0,9,325,0,101,140,46,1,1,14,1,0,4,1,0,0,2,67,1,62,82,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:92,K17,17,92,92,,מעטפות כפולות,1920,0,1200,1180,20,True,182,25,5,0,3,0,7,85,1,105,2,18,287,2,78,134,48,2,6,6,0,0,4,0,1,3,2,42,1,52,79,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:93,K17,17,93,93,,מעטפות כפולות,1930,0,1210,1193,17,True,168,12,4,1,2,0,4,71,4,101,2,16,295,1,121,134,55,1,3,10,1,0,0,1,0,3,1,56,0,36,90,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:94,K17,17,94,94,,מעטפות כפולות,1940,0,1174,1157,17,True,158,1,6,1,11,3,8,65,5,118,3,21,253,0,121,118,62,4,20,11,0,3,0,0,0,3,1,53,0,50,58,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:95,K17,17,95,95,,מעטפות כפולות,1950,0,1207,1197,10,True,152,55,8,0,4,1,2,52,9,146,2,5,257,0,126,106,45,2,12,13,1,0,1,0,0,4,2,61,0,49,82,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:96,K17,17,96,96,,מעטפות כפולות,1960,0,1190,1171,19,True,156,7,6,1,10,0,12,70,8,96,5,22,245,0,123,102,59,2,6,11,2,0,1,0,0,2,1,92,0,50,82,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:97,K17,17,97,97,,מעטפות כפולות,1970,0,1205,1188,17,True,155,13,3,0,1,0,8,60,7,157,2,12,277,0,85,127,77,2,0,7,0,1,2,0,0,1,0,53,1,28,109,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
K17:98,K17,17,98,98,,מעטפות כפולות,1980,0,1211,1197,14,True,198,5,14,1,2,0,5,54,5,111,2,17,301,0,83,120,50,1,26,7,0,1,3,0,0,1,0,69,1,48,72,official_envelope,official_envelope,special:envelope_votes,,,,,,,,official_envelope,envelope,envelope:official,,מעטפות חיצוניות,False,special:envelope_votes,False,False,official_envelope,envelope_detection,non_geographic,not_applicable,False,Non-geographic row is counted but not mapped
