source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ד,הי,הפ,הק,ו,ז,זה,זך,טב,יק,כן,מחל,מרץ,נ,ני,נץ,נק,עם,פ,פה,פז,פי,פך,פנ,פץ,ץ,צפ,צק,ק,קנ,רק,שס,address_match_status,address_query,unresolved_reason
K19:5634,K19,5634,875,מעטפות חיצוניות,98,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,993,985,8,69,5,1,0,1,0,2,6,0,0,201,2,24,259,24,0,0,36,1,2,0,132,8,1,0,2,10,0,41,1,1,80,1,75,,,non-geographic row is counted but not mapped
K19:5635,K19,5635,875,מעטפות חיצוניות,99,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,990,984,6,107,5,0,0,0,0,1,8,0,0,149,0,13,233,34,0,0,27,0,1,1,256,3,0,0,1,0,13,56,0,0,41,0,35,,,non-geographic row is counted but not mapped
K19:5636,K19,5636,875,מעטפות חיצוניות,100,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,984,977,7,101,14,1,0,1,0,1,6,0,1,158,2,22,237,37,0,0,26,0,0,0,207,7,0,0,0,0,12,56,0,0,37,4,47,,,non-geographic row is counted but not mapped
K19:5637,K19,5637,875,מעטפות חיצוניות,101,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,990,10,95,9,0,0,0,0,1,6,0,0,208,0,20,255,40,1,0,29,2,0,1,187,4,1,0,1,0,12,38,0,1,38,4,37,,,non-geographic row is counted but not mapped
K19:5638,K19,5638,875,מעטפות חיצוניות,102,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,994,6,80,9,1,0,1,0,5,3,0,0,252,1,18,259,31,0,0,25,0,5,0,155,7,1,0,0,0,4,33,0,0,58,4,42,,,non-geographic row is counted but not mapped
K19:5639,K19,5639,875,מעטפות חיצוניות,104,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,991,9,104,3,2,0,0,0,4,6,0,0,191,1,21,270,34,0,1,32,0,0,1,170,5,1,0,2,0,14,28,0,0,60,3,38,,,non-geographic row is counted but not mapped
K19:5640,K19,5640,875,מעטפות חיצוניות,105,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1025,1014,11,98,16,3,0,2,0,0,8,0,2,217,2,11,261,41,1,0,39,0,4,0,154,5,0,0,0,0,13,36,0,0,45,1,55,,,non-geographic row is counted but not mapped
K19:5641,K19,5641,875,מעטפות חיצוניות,106,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,992,969,23,112,26,1,0,1,0,1,3,0,0,223,3,20,210,57,0,0,29,1,6,0,133,7,0,0,1,0,12,26,0,1,45,2,49,,,non-geographic row is counted but not mapped
K19:5642,K19,5642,875,מעטפות חיצוניות,108,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1001,993,8,86,11,0,0,2,0,4,4,0,2,223,1,19,240,27,0,0,46,0,0,2,173,4,0,0,1,0,18,29,0,0,50,5,46,,,non-geographic row is counted but not mapped
K19:5643,K19,5643,875,מעטפות חיצוניות,109,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,990,10,121,13,1,0,0,0,5,17,0,1,208,1,19,207,48,0,1,23,0,4,2,144,4,1,0,1,1,10,47,0,2,57,5,47,,,non-geographic row is counted but not mapped
K19:5644,K19,5644,875,מעטפות חיצוניות,111,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,989,974,15,84,13,0,1,0,0,2,5,0,2,191,2,21,267,23,0,1,32,1,2,0,160,3,0,0,0,0,16,30,1,0,56,3,58,,,non-geographic row is counted but not mapped
K19:5645,K19,5645,875,מעטפות חיצוניות,112,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,989,11,93,6,1,0,0,0,2,4,0,2,206,1,22,251,35,0,0,43,1,2,1,152,5,0,0,1,0,9,46,0,0,65,4,37,,,non-geographic row is counted but not mapped
K19:5646,K19,5646,875,מעטפות חיצוניות,113,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,999,986,13,111,15,0,0,0,0,2,7,0,0,179,1,14,233,44,0,0,30,1,4,0,172,3,1,0,0,0,11,45,1,1,51,3,57,,,non-geographic row is counted but not mapped
K19:5647,K19,5647,875,מעטפות חיצוניות,115,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1002,994,8,85,31,1,0,2,0,3,10,0,0,201,1,18,237,45,0,1,34,0,0,1,149,5,1,0,2,0,13,35,2,0,49,3,65,,,non-geographic row is counted but not mapped
K19:5648,K19,5648,875,מעטפות חיצוניות,116,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,986,14,131,40,2,0,1,0,12,13,0,1,171,0,11,223,39,1,0,18,0,1,0,166,9,0,0,0,0,8,37,0,0,46,4,52,,,non-geographic row is counted but not mapped
K19:5649,K19,5649,875,מעטפות חיצוניות,117,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1010,993,17,122,43,9,0,1,0,11,8,0,1,168,1,28,235,33,0,0,24,0,10,0,153,2,3,0,3,1,8,31,0,0,19,2,77,,,non-geographic row is counted but not mapped
K19:5650,K19,5650,875,מעטפות חיצוניות,118,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1001,913,88,90,1,0,0,0,0,2,3,0,1,194,2,22,259,22,0,0,26,0,2,0,131,5,0,0,1,0,16,32,0,0,54,0,50,,,non-geographic row is counted but not mapped
K19:5651,K19,5651,875,מעטפות חיצוניות,121,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1001,992,9,100,80,5,0,1,1,7,7,0,0,157,3,10,219,52,1,0,21,0,2,1,179,6,0,0,0,0,10,36,0,0,35,1,58,,,non-geographic row is counted but not mapped
K19:5652,K19,5652,875,מעטפות חיצוניות,123,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,896,886,10,92,29,3,0,0,0,3,3,0,2,144,4,30,216,18,0,0,20,0,5,0,139,6,0,0,0,0,10,32,0,1,51,3,75,,,non-geographic row is counted but not mapped
K19:5653,K19,5653,875,מעטפות חיצוניות,124,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1001,993,8,91,6,1,0,1,0,2,10,0,0,206,0,17,265,31,0,0,30,0,2,0,143,6,1,0,1,2,12,32,0,0,68,2,64,,,non-geographic row is counted but not mapped
K19:5654,K19,5654,875,מעטפות חיצוניות,125,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,988,974,14,105,5,0,0,1,0,0,7,0,0,184,0,21,201,50,0,1,27,0,1,1,220,0,0,0,1,1,16,54,0,1,44,1,32,,,non-geographic row is counted but not mapped
K19:5655,K19,5655,875,מעטפות חיצוניות,126,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1001,988,13,136,23,3,0,0,0,7,12,0,0,139,1,19,211,61,0,0,25,2,13,0,188,2,1,0,0,0,18,70,0,0,25,2,30,,,non-geographic row is counted but not mapped
K19:5656,K19,5656,875,מעטפות חיצוניות,127,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,980,976,4,121,9,0,0,0,0,4,11,0,1,142,0,12,237,54,0,0,18,0,0,0,217,3,1,0,0,0,16,42,0,0,48,1,39,,,non-geographic row is counted but not mapped
K19:5657,K19,5657,875,מעטפות חיצוניות,128,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,999,980,19,150,16,9,0,0,0,8,9,0,2,133,2,26,241,25,0,0,21,0,8,0,164,2,0,0,0,1,14,49,0,0,43,1,56,,,non-geographic row is counted but not mapped
K19:5658,K19,5658,875,מעטפות חיצוניות,129,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1001,985,16,118,14,3,0,1,0,2,5,0,0,150,0,18,227,65,0,0,25,0,1,0,189,12,0,0,0,0,12,38,0,0,37,0,68,,,non-geographic row is counted but not mapped
K19:5659,K19,5659,875,מעטפות חיצוניות,130,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,989,986,3,141,7,0,0,0,1,2,12,0,1,111,0,20,242,53,0,1,13,0,1,0,233,1,0,0,1,0,15,44,0,0,46,2,39,,,non-geographic row is counted but not mapped
K19:5660,K19,5660,875,מעטפות חיצוניות,131,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1010,995,15,107,7,0,0,0,0,1,13,0,0,110,0,14,280,32,0,2,18,1,0,0,194,4,0,0,1,0,8,56,1,0,53,4,89,,,non-geographic row is counted but not mapped
K19:5661,K19,5661,875,מעטפות חיצוניות,132,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1012,1004,8,95,37,8,0,0,0,4,9,0,1,111,1,16,250,42,0,0,21,1,8,0,184,10,0,0,0,0,15,39,0,0,48,4,100,,,non-geographic row is counted but not mapped
K19:5662,K19,5662,875,מעטפות חיצוניות,133,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,987,13,82,28,4,0,2,0,7,12,0,0,207,0,12,276,27,0,0,39,1,1,1,106,9,1,0,0,1,12,30,1,0,57,4,67,,,non-geographic row is counted but not mapped
K19:5663,K19,5663,875,מעטפות חיצוניות,134,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,950,50,160,36,1,0,0,0,4,2,0,1,102,1,15,212,89,0,0,12,1,0,157,2,0,0,0,0,0,19,57,0,0,30,3,46,,,non-geographic row is counted but not mapped
K19:5664,K19,5664,875,מעטפות חיצוניות,135,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1002,991,11,109,12,1,0,0,0,6,5,0,2,120,1,24,288,32,1,0,28,1,9,0,181,4,0,0,0,1,11,39,0,0,27,1,88,,,non-geographic row is counted but not mapped
K19:5665,K19,5665,875,מעטפות חיצוניות,136,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1103,1097,6,129,4,0,0,0,0,1,5,0,0,188,2,38,297,28,0,1,19,0,1,1,200,6,1,0,4,0,11,41,0,0,64,6,50,,,non-geographic row is counted but not mapped
K19:5666,K19,5666,875,מעטפות חיצוניות,137,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1001,995,6,95,4,0,0,0,1,1,12,0,1,168,1,17,257,29,0,0,27,0,1,1,211,4,0,0,3,0,10,46,0,1,56,4,45,,,non-geographic row is counted but not mapped
K19:5667,K19,5667,875,מעטפות חיצוניות,138,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1003,993,10,148,6,0,0,0,0,7,10,0,1,169,0,17,185,77,0,0,24,1,1,1,190,8,0,0,2,0,10,49,0,0,48,5,34,,,non-geographic row is counted but not mapped
K19:5668,K19,5668,875,מעטפות חיצוניות,139,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1002,979,23,132,58,0,0,1,0,6,9,0,3,103,1,9,197,79,0,0,13,1,2,0,182,7,0,0,1,0,9,85,1,0,14,3,63,,,non-geographic row is counted but not mapped
K19:5669,K19,5669,875,מעטפות חיצוניות,140,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,936,921,15,120,5,3,1,0,1,4,9,0,0,131,0,10,194,58,1,1,19,0,4,0,181,8,1,0,0,1,9,58,0,0,39,1,62,,,non-geographic row is counted but not mapped
K19:5670,K19,5670,875,מעטפות חיצוניות,141,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1002,989,13,99,3,26,0,0,1,2,4,0,1,127,4,9,258,33,0,0,35,2,7,1,175,13,0,0,4,1,8,28,0,1,45,4,98,,,non-geographic row is counted but not mapped
K19:5671,K19,5671,875,מעטפות חיצוניות,142,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,993,7,139,5,1,0,1,0,4,6,0,0,164,1,18,220,66,0,0,20,0,8,2,179,8,0,0,1,0,12,40,1,0,43,3,51,,,non-geographic row is counted but not mapped
K19:5672,K19,5672,875,מעטפות חיצוניות,143,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1001,977,24,148,28,0,0,1,0,0,4,0,2,104,0,13,211,52,0,0,16,1,1,0,237,4,0,0,2,0,11,70,1,2,23,6,40,,,non-geographic row is counted but not mapped
K19:5673,K19,5673,875,מעטפות חיצוניות,144,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1001,979,22,99,25,4,0,1,0,6,7,0,1,129,1,12,245,42,0,0,23,1,14,0,186,4,1,0,0,0,14,59,0,3,28,4,70,,,non-geographic row is counted but not mapped
K19:5674,K19,5674,875,מעטפות חיצוניות,145,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1000,994,6,111,4,0,0,1,0,2,4,0,1,155,3,18,254,24,0,0,22,0,4,1,223,6,1,0,3,0,10,46,0,0,44,2,55,,,non-geographic row is counted but not mapped
K19:5675,K19,5675,875,מעטפות חיצוניות,146,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,999,985,14,104,35,7,0,0,0,4,3,0,0,129,3,19,246,44,0,0,24,0,6,2,166,3,0,0,2,0,15,52,0,1,37,3,80,,,non-geographic row is counted but not mapped
K19:5676,K19,5676,875,מעטפות חיצוניות,148,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1001,988,13,92,2,2,0,0,2,0,6,0,2,139,0,8,267,31,0,0,23,0,22,1,217,1,1,0,0,2,15,47,1,1,31,2,73,,,non-geographic row is counted but not mapped
K19:5677,K19,5677,875,מעטפות חיצוניות,149,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1003,889,114,102,11,0,0,0,0,1,1,0,5,93,1,10,222,53,0,0,18,0,2,0,189,4,1,0,1,0,10,67,0,0,36,2,60,,,non-geographic row is counted but not mapped
K19:5678,K19,5678,875,מעטפות חיצוניות,150,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1002,993,9,87,16,2,0,1,0,8,6,0,3,114,3,23,254,48,0,1,16,0,2,0,211,4,0,0,2,0,12,48,0,1,56,3,72,,,non-geographic row is counted but not mapped
K19:5679,K19,5679,875,מעטפות חיצוניות,152,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1043,1027,16,129,6,0,0,0,0,2,4,0,0,203,1,14,244,34,0,0,36,0,15,2,131,10,2,0,0,0,8,52,1,1,55,3,74,,,non-geographic row is counted but not mapped
K19:5680,K19,5680,875,מעטפות חיצוניות,153,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,996,986,10,95,58,10,0,0,0,4,7,0,1,157,5,22,252,33,0,0,18,2,18,1,121,12,0,0,0,0,5,27,1,1,37,5,94,,,non-geographic row is counted but not mapped
K19:5681,K19,5681,875,מעטפות חיצוניות,154,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,300,296,4,27,15,2,0,0,0,1,13,0,0,41,0,6,57,7,0,0,2,0,3,0,38,3,0,0,0,0,7,10,0,0,5,0,59,,,non-geographic row is counted but not mapped
K19:5682,K19,5682,875,מעטפות חיצוניות,155,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,399,393,6,59,11,2,0,0,0,11,1,0,0,40,1,7,94,19,0,0,8,1,17,0,50,4,0,0,2,0,7,17,0,0,8,1,33,,,non-geographic row is counted but not mapped
K19:5683,K19,5683,875,מעטפות חיצוניות,157,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,977,966,11,104,42,5,0,0,0,2,12,0,1,155,3,14,253,40,0,1,26,0,8,0,126,7,0,0,0,1,9,36,0,0,24,1,96,,,non-geographic row is counted but not mapped
K19:5684,K19,5684,875,מעטפות חיצוניות,158,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1031,1019,12,91,64,18,1,2,2,32,14,0,3,107,3,30,220,42,0,0,10,0,66,1,116,6,1,0,2,3,5,41,0,1,25,2,111,,,non-geographic row is counted but not mapped
K19:5685,K19,5685,875,מעטפות חיצוניות,159,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1004,999,5,98,37,2,0,0,0,4,7,0,0,174,0,32,235,30,0,0,21,0,0,1,150,1,2,0,1,0,19,41,0,1,55,3,85,,,non-geographic row is counted but not mapped
K19:5686,K19,5686,875,מעטפות חיצוניות,161,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,500,495,5,44,1,0,0,3,0,2,2,0,1,126,0,10,123,9,0,0,13,0,0,0,72,8,0,0,0,0,4,19,0,0,22,4,32,,,non-geographic row is counted but not mapped
K19:5687,K19,5687,875,מעטפות חיצוניות,162,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1004,991,13,93,67,11,1,1,2,23,6,0,1,103,2,23,189,28,1,1,39,0,42,0,125,8,0,0,3,0,10,49,1,0,16,1,145,,,non-geographic row is counted but not mapped
K19:5688,K19,5688,875,מעטפות חיצוניות,163,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,996,982,14,142,44,9,0,0,0,12,8,0,0,143,2,21,178,63,0,0,29,0,11,0,134,14,0,0,1,0,12,45,3,0,30,1,80,,,non-geographic row is counted but not mapped
K19:5689,K19,5689,875,מעטפות חיצוניות,164,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,990,958,32,91,38,31,1,1,1,31,7,0,4,91,5,35,231,30,2,0,24,1,50,4,94,5,1,0,4,3,10,37,0,2,26,3,95,,,non-geographic row is counted but not mapped
K19:5690,K19,5690,875,מעטפות חיצוניות,166,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,190,175,15,24,5,3,0,0,0,5,0,0,1,23,0,8,41,3,0,0,4,0,7,1,21,3,1,0,1,0,0,12,0,1,1,0,10,,,non-geographic row is counted but not mapped
K19:5691,K19,5691,875,מעטפות חיצוניות,167,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,1096,1085,11,149,36,18,0,3,0,18,17,0,1,137,7,31,278,31,0,0,24,0,26,0,148,6,0,0,1,1,15,42,1,2,17,2,74,,,non-geographic row is counted but not mapped
K19:5692,K19,5692,875,מעטפות חיצוניות,168,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,990,964,26,109,37,23,0,2,0,19,13,0,1,105,3,35,221,39,0,0,24,0,40,0,106,17,1,0,0,0,8,46,0,4,15,2,94,,,non-geographic row is counted but not mapped
K19:5693,K19,5693,875,מעטפות חיצוניות,169,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,992,980,12,120,30,30,0,0,0,28,9,0,0,99,4,29,244,32,2,0,15,1,47,0,107,11,0,0,4,3,19,43,1,2,8,0,92,,,non-geographic row is counted but not mapped
