source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס,address_match_status,address_query,unresolved_reason
K20:5822,K20,5822,875,מעטפות חיצוניות,127,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,833,829,4,173,4,0,0,0,0,81,0,0,0,0,107,29,225,44,0,0,0,0,100,1,0,43,7,2,13,,,non-geographic row is counted but not mapped
K20:5823,K20,5823,875,מעטפות חיצוניות,128,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,851,850,1,160,2,1,1,0,0,150,0,0,0,0,68,27,253,15,1,0,0,0,89,0,0,35,16,1,31,,,non-geographic row is counted but not mapped
K20:5824,K20,5824,875,מעטפות חיצוניות,129,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,850,846,4,149,2,2,0,0,0,158,0,0,0,0,72,25,230,25,0,0,0,2,94,0,1,51,18,1,16,,,non-geographic row is counted but not mapped
K20:5825,K20,5825,875,מעטפות חיצוניות,130,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,908,896,12,124,7,3,0,0,0,134,0,0,0,0,79,37,290,23,0,1,0,0,63,0,0,78,29,1,27,,,non-geographic row is counted but not mapped
K20:5826,K20,5826,875,מעטפות חיצוניות,131,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,898,893,5,158,9,15,0,0,1,115,0,0,0,0,85,41,257,38,0,0,0,4,65,1,0,49,24,2,29,,,non-geographic row is counted but not mapped
K20:5827,K20,5827,875,מעטפות חיצוניות,132,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,885,883,2,149,3,0,1,0,0,97,1,0,0,0,92,46,283,35,1,0,0,2,93,2,0,32,16,2,28,,,non-geographic row is counted but not mapped
K20:5828,K20,5828,875,מעטפות חיצוניות,133,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,840,833,7,119,5,0,0,0,0,119,0,0,0,0,77,21,285,16,0,0,0,0,63,1,0,54,39,3,31,,,non-geographic row is counted but not mapped
K20:5829,K20,5829,875,מעטפות חיצוניות,134,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,892,884,8,152,5,35,0,0,0,118,0,0,0,0,78,60,231,37,0,1,1,3,81,0,0,34,19,1,28,,,non-geographic row is counted but not mapped
K20:5830,K20,5830,875,מעטפות חיצוניות,135,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,897,892,5,141,1,1,0,0,0,109,0,0,0,1,100,35,285,48,0,0,0,0,87,0,0,48,19,1,16,,,non-geographic row is counted but not mapped
K20:5831,K20,5831,875,מעטפות חיצוניות,136,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,844,843,1,135,2,3,0,0,0,154,0,0,0,0,72,27,235,25,0,0,0,0,91,0,1,47,32,0,19,,,non-geographic row is counted but not mapped
K20:5832,K20,5832,875,מעטפות חיצוניות,137,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,854,847,7,117,3,1,0,0,0,168,0,0,0,0,78,20,241,26,0,0,0,0,80,1,1,36,54,0,21,,,non-geographic row is counted but not mapped
K20:5833,K20,5833,875,מעטפות חיצוניות,138,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,816,813,3,153,1,16,1,0,0,145,0,0,0,2,71,17,184,45,0,0,1,0,95,0,0,43,24,2,13,,,non-geographic row is counted but not mapped
K20:5834,K20,5834,875,מעטפות חיצוניות,139,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,838,834,4,133,3,0,0,0,0,145,0,0,0,0,85,30,246,25,0,0,0,0,82,2,1,39,24,1,18,,,non-geographic row is counted but not mapped
K20:5835,K20,5835,875,מעטפות חיצוניות,140,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,848,846,2,175,1,6,0,0,0,147,0,0,0,0,82,32,205,37,0,0,0,0,100,0,0,28,20,0,13,,,non-geographic row is counted but not mapped
K20:5836,K20,5836,875,מעטפות חיצוניות,141,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,842,840,2,114,4,0,0,0,0,172,0,0,0,0,88,34,264,32,0,0,0,1,56,0,1,35,21,0,18,,,non-geographic row is counted but not mapped
K20:5837,K20,5837,875,מעטפות חיצוניות,142,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,829,827,2,113,2,2,0,0,0,125,0,0,0,0,85,36,253,39,1,0,0,0,81,0,0,44,23,23,0,,,non-geographic row is counted but not mapped
K20:5838,K20,5838,875,מעטפות חיצוניות,143,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,870,866,4,145,2,7,0,0,0,130,0,0,0,0,81,37,248,43,1,1,0,2,71,0,0,30,39,1,28,,,non-geographic row is counted but not mapped
K20:5839,K20,5839,875,מעטפות חיצוניות,144,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,849,844,5,145,5,27,0,0,0,158,0,0,0,0,86,12,207,37,3,0,0,0,77,0,0,23,53,0,11,,,non-geographic row is counted but not mapped
K20:5840,K20,5840,875,מעטפות חיצוניות,145,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,854,847,7,120,3,4,0,0,0,109,0,0,0,0,89,30,282,39,0,0,0,1,87,0,0,49,13,1,20,,,non-geographic row is counted but not mapped
K20:5841,K20,5841,875,מעטפות חיצוניות,146,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,856,850,6,133,4,8,0,0,1,168,0,0,0,0,80,29,212,37,0,0,0,0,61,0,1,48,42,1,25,,,non-geographic row is counted but not mapped
K20:5842,K20,5842,875,מעטפות חיצוניות,147,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,845,836,9,125,0,3,0,0,0,178,0,0,0,0,73,27,242,19,0,0,0,1,56,1,0,57,30,1,23,,,non-geographic row is counted but not mapped
K20:5843,K20,5843,875,מעטפות חיצוניות,148,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,836,833,3,150,16,33,0,0,2,143,0,0,0,0,65,32,159,36,2,0,0,0,96,0,0,30,46,1,22,,,non-geographic row is counted but not mapped
K20:5844,K20,5844,875,מעטפות חיצוניות,149,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,825,818,7,167,3,3,1,0,1,159,0,0,0,0,60,40,186,48,2,0,0,0,57,2,0,46,19,0,24,,,non-geographic row is counted but not mapped
K20:5845,K20,5845,875,מעטפות חיצוניות,150,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,844,834,10,135,72,75,1,0,0,50,1,0,0,0,43,34,186,45,0,0,1,3,47,1,1,26,24,3,86,,,non-geographic row is counted but not mapped
K20:5846,K20,5846,875,מעטפות חיצוניות,151,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,861,847,14,228,22,12,0,0,0,74,0,0,0,0,58,24,237,56,2,1,0,4,80,1,0,20,9,0,19,,,non-geographic row is counted but not mapped
K20:5847,K20,5847,875,מעטפות חיצוניות,152,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,829,825,4,135,36,64,0,0,0,82,0,0,0,0,66,60,202,37,0,0,0,1,70,0,1,23,19,1,28,,,non-geographic row is counted but not mapped
K20:5848,K20,5848,875,מעטפות חיצוניות,153,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,838,822,16,108,89,60,1,0,0,71,0,0,0,0,62,33,188,18,1,0,0,2,47,0,2,34,24,1,81,,,non-geographic row is counted but not mapped
K20:5849,K20,5849,875,מעטפות חיצוניות,154,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,845,842,3,171,53,33,0,0,0,121,0,0,0,0,46,14,151,43,0,0,0,0,64,1,0,55,51,0,39,,,non-geographic row is counted but not mapped
K20:5850,K20,5850,875,מעטפות חיצוניות,155,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,827,813,14,133,4,16,0,0,0,101,1,0,0,0,68,34,279,28,0,0,0,2,63,1,0,28,29,2,24,,,non-geographic row is counted but not mapped
K20:5851,K20,5851,875,מעטפות חיצוניות,156,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,856,848,8,154,0,1,0,0,0,178,0,0,0,0,70,19,233,36,0,0,0,0,85,0,0,29,25,0,18,,,non-geographic row is counted but not mapped
K20:5852,K20,5852,875,מעטפות חיצוניות,157,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,846,842,4,127,1,1,0,1,0,131,1,0,0,0,100,32,251,35,0,0,0,0,78,0,0,43,19,2,20,,,non-geographic row is counted but not mapped
K20:5853,K20,5853,875,מעטפות חיצוניות,158,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,827,825,2,133,2,4,0,0,0,119,0,0,0,0,84,34,258,34,0,0,0,1,79,0,1,43,15,2,16,,,non-geographic row is counted but not mapped
K20:5854,K20,5854,875,מעטפות חיצוניות,159,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,837,829,8,122,3,1,0,0,0,136,0,0,0,0,91,22,274,26,0,0,0,0,77,0,0,37,23,0,17,,,non-geographic row is counted but not mapped
K20:5855,K20,5855,875,מעטפות חיצוניות,161,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,834,825,9,135,3,0,0,0,0,129,0,0,0,0,64,27,292,25,0,0,0,0,73,1,1,39,16,1,19,,,non-geographic row is counted but not mapped
K20:5856,K20,5856,875,מעטפות חיצוניות,162,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,837,813,24,87,44,77,0,0,0,96,0,0,0,1,47,35,179,16,2,0,1,4,39,0,0,36,44,9,96,,,non-geographic row is counted but not mapped
K20:5857,K20,5857,875,מעטפות חיצוניות,163,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,846,827,19,138,63,48,0,0,0,79,0,0,0,0,67,61,209,16,0,0,1,2,44,0,1,31,23,0,44,,,non-geographic row is counted but not mapped
K20:5858,K20,5858,875,מעטפות חיצוניות,164,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,831,814,17,145,18,15,0,0,0,116,0,0,0,1,72,37,209,27,2,0,0,10,74,0,1,37,21,3,26,,,non-geographic row is counted but not mapped
K20:5859,K20,5859,875,מעטפות חיצוניות,165,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,859,851,8,179,8,91,1,1,0,74,0,0,0,1,62,38,227,28,0,0,0,5,56,0,1,30,19,1,29,,,non-geographic row is counted but not mapped
K20:5860,K20,5860,875,מעטפות חיצוניות,166,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,817,814,3,93,1,2,0,0,0,106,0,0,0,0,105,57,279,20,1,0,1,0,50,1,1,54,16,2,25,,,non-geographic row is counted but not mapped
K20:5861,K20,5861,875,מעטפות חיצוניות,167,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,820,814,6,160,22,11,0,0,0,108,0,0,0,0,66,34,230,32,1,0,0,1,61,0,1,37,18,2,30,,,non-geographic row is counted but not mapped
K20:5862,K20,5862,875,מעטפות חיצוניות,168,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,829,823,6,133,54,3,0,0,0,101,0,0,0,0,71,14,262,29,0,0,1,0,63,0,0,36,17,2,37,,,non-geographic row is counted but not mapped
K20:5863,K20,5863,875,מעטפות חיצוניות,169,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,839,832,7,160,17,8,0,0,0,112,0,0,0,0,68,19,221,46,1,0,0,0,75,0,0,27,27,0,51,,,non-geographic row is counted but not mapped
K20:5864,K20,5864,875,מעטפות חיצוניות,170,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,830,806,24,170,9,30,0,0,0,51,2,2,0,1,61,93,203,17,0,1,0,3,75,1,4,30,12,3,38,,,non-geographic row is counted but not mapped
K20:5865,K20,5865,875,מעטפות חיצוניות,171,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,813,798,15,160,22,83,0,0,1,48,1,0,0,1,64,54,168,29,2,1,1,5,64,0,2,19,20,5,48,,,non-geographic row is counted but not mapped
K20:5866,K20,5866,875,מעטפות חיצוניות,172,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,864,853,11,102,135,3,0,0,0,112,0,0,0,0,39,24,183,46,1,0,1,0,47,0,1,32,66,0,61,,,non-geographic row is counted but not mapped
K20:5867,K20,5867,875,מעטפות חיצוניות,173,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,794,777,17,138,15,83,1,0,0,72,0,0,0,0,63,18,165,27,0,1,0,6,57,2,0,40,22,2,65,,,non-geographic row is counted but not mapped
K20:5868,K20,5868,875,מעטפות חיצוניות,174,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,842,835,7,177,67,28,0,0,0,51,0,0,0,0,72,32,156,28,0,0,0,5,88,2,2,22,17,1,87,,,non-geographic row is counted but not mapped
K20:5869,K20,5869,875,מעטפות חיצוניות,175,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,825,820,5,161,42,38,1,0,1,75,0,0,0,0,52,50,184,37,2,1,0,1,57,1,1,20,20,5,71,,,non-geographic row is counted but not mapped
K20:5870,K20,5870,875,מעטפות חיצוניות,176,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,829,810,19,151,38,45,0,0,0,41,0,0,0,0,59,90,209,28,1,1,0,9,43,1,1,18,17,3,55,,,non-geographic row is counted but not mapped
K20:5871,K20,5871,875,מעטפות חיצוניות,177,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,805,787,18,99,28,66,1,0,0,38,1,0,0,0,52,63,215,31,3,0,1,13,40,1,7,9,13,5,101,,,non-geographic row is counted but not mapped
K20:5872,K20,5872,875,מעטפות חיצוניות,178,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,843,832,11,154,26,8,0,0,0,137,1,0,0,0,64,15,233,34,0,0,0,1,90,0,0,29,22,1,17,,,non-geographic row is counted but not mapped
K20:5873,K20,5873,875,מעטפות חיצוניות,179,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,848,841,7,129,2,2,1,0,0,194,0,0,0,1,73,28,215,27,1,0,0,0,86,1,0,45,25,3,8,,,non-geographic row is counted but not mapped
K20:5874,K20,5874,875,מעטפות חיצוניות,180,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,847,839,8,147,15,10,0,0,0,85,0,0,0,1,82,29,249,33,0,0,0,1,81,1,0,32,27,0,46,,,non-geographic row is counted but not mapped
K20:5875,K20,5875,875,מעטפות חיצוניות,181,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,824,805,19,130,33,94,2,0,0,35,1,1,0,2,60,43,217,29,1,1,0,21,33,1,0,9,10,2,80,,,non-geographic row is counted but not mapped
K20:5876,K20,5876,875,מעטפות חיצוניות,182,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,911,898,13,140,25,76,4,1,0,44,1,1,0,2,86,77,250,24,1,1,1,17,66,0,6,15,10,5,45,,,non-geographic row is counted but not mapped
K20:5877,K20,5877,875,מעטפות חיצוניות,183,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,840,834,6,111,3,47,0,0,0,109,0,0,0,0,89,61,232,20,0,0,0,4,66,1,3,40,18,1,29,,,non-geographic row is counted but not mapped
K20:5878,K20,5878,875,מעטפות חיצוניות,184,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,849,837,12,216,15,49,0,0,0,79,0,0,0,0,58,55,200,26,1,0,0,2,81,0,1,21,12,2,19,,,non-geographic row is counted but not mapped
K20:5879,K20,5879,875,מעטפות חיצוניות,186,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,858,834,24,131,26,85,1,1,1,90,0,0,0,0,53,42,211,33,0,1,0,20,64,1,0,26,16,1,31,,,non-geographic row is counted but not mapped
K20:5880,K20,5880,875,מעטפות חיצוניות,187,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,836,833,3,155,3,6,0,0,0,113,0,0,0,0,83,37,248,29,1,1,0,0,77,0,3,39,16,1,21,,,non-geographic row is counted but not mapped
