source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס,unresolved_reason
K17:6624,K17,6624,,סח'נין,200,no_direct_historical_assignment,statistical_area_pending,,,,,,,7500,סח'נין,,historical_stat_area_pending,automatic_name_match,681,547,547,0,45,0,125,0,155,0,0,0,1,0,0,0,19,0,0,1,2,0,197,0,0,0,0,0,0,0,0,1,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:6686,K17,6686,,עכו,9900,no_direct_historical_assignment,statistical_area_pending,,,,,,,7600,עכו,,historical_stat_area_pending,automatic_name_match,98,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7031,K17,7031,,צפת,9900,no_direct_historical_assignment,statistical_area_pending,,,,,,,8000,צפת,,historical_stat_area_pending,automatic_name_match,127,29,28,1,10,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7834,K17,7834,,שפרעם,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,786,451,439,12,48,5,130,2,122,0,0,1,0,1,0,0,42,0,38,28,1,0,19,0,0,0,0,0,0,1,0,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7835,K17,7835,,שפרעם,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,801,482,482,0,47,3,140,0,123,0,0,2,0,0,0,0,50,0,42,48,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7836,K17,7836,,שפרעם,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,819,514,510,4,42,2,161,1,187,0,0,1,0,1,0,0,32,0,37,23,5,0,17,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7837,K17,7837,,שפרעם,40,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,791,530,517,13,19,0,198,0,255,0,0,0,0,1,0,0,18,0,3,0,6,0,15,0,0,0,0,0,0,2,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7838,K17,7838,,שפרעם,50,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,812,417,412,5,33,1,186,0,145,0,0,0,0,1,0,1,19,0,6,6,5,0,7,0,0,1,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7839,K17,7839,,שפרעם,60,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,792,422,409,13,43,0,83,0,165,0,0,0,0,10,0,0,21,0,24,13,4,0,40,2,0,0,0,1,1,0,0,1,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7840,K17,7840,,שפרעם,70,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,819,469,456,13,26,0,100,0,177,0,0,1,0,33,0,0,28,0,23,12,15,0,37,0,0,0,0,0,0,1,0,2,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7841,K17,7841,,שפרעם,80,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,728,429,429,0,41,1,76,0,196,0,0,0,0,17,0,0,28,0,20,16,13,0,20,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7842,K17,7842,,שפרעם,90,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,684,414,407,7,23,1,125,1,155,0,0,0,0,18,1,0,15,0,9,6,10,0,41,1,0,0,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7843,K17,7843,,שפרעם,100,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,811,492,478,14,36,0,82,0,216,0,0,0,0,34,0,0,24,0,24,16,13,0,29,0,1,0,0,1,0,0,2,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7844,K17,7844,,שפרעם,110,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,795,467,453,14,23,0,79,1,200,1,0,0,1,37,0,0,24,1,17,13,17,0,38,1,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7845,K17,7845,,שפרעם,120,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,786,502,483,19,36,3,109,0,199,0,0,0,0,31,0,0,35,0,19,21,12,1,16,0,0,0,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7846,K17,7846,,שפרעם,130,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,773,383,371,12,31,4,94,0,130,0,0,0,0,14,0,4,26,0,12,10,12,0,28,0,0,0,0,0,0,1,0,0,0,1,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7847,K17,7847,,שפרעם,140,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,684,418,409,9,47,0,95,0,181,0,0,11,2,0,0,3,15,1,19,6,9,0,18,0,0,1,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7848,K17,7848,,שפרעם,150,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,823,617,612,5,48,2,125,0,343,0,0,6,1,0,0,0,16,0,25,2,21,0,23,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7849,K17,7849,,שפרעם,160,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,765,520,520,0,32,1,182,0,213,0,0,0,0,2,0,0,8,0,23,5,5,0,45,1,0,0,0,0,0,0,0,0,0,1,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7850,K17,7850,,שפרעם,170,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,800,375,375,0,30,0,118,0,143,0,0,0,0,1,0,0,12,0,12,6,20,0,32,0,0,0,0,0,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7851,K17,7851,,שפרעם,180,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,670,324,319,5,25,0,60,0,132,0,0,1,1,2,0,0,8,0,12,7,20,0,50,0,0,0,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7852,K17,7852,,שפרעם,190,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,656,318,302,16,27,0,67,0,116,0,0,0,1,2,0,0,7,0,18,7,15,0,38,0,0,0,0,0,1,2,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7853,K17,7853,,שפרעם,200,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,697,358,355,3,28,0,79,0,133,0,0,0,1,3,0,0,15,0,17,10,22,0,41,1,0,0,0,0,1,1,0,1,1,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7854,K17,7854,,שפרעם,210,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,840,432,422,10,45,1,125,0,139,1,0,1,0,1,0,0,20,0,27,13,8,2,32,0,0,0,0,0,1,3,0,2,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7855,K17,7855,,שפרעם,220,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,778,485,485,0,45,0,128,2,170,0,0,0,0,2,0,1,37,0,27,23,8,0,37,1,0,0,0,0,0,1,0,2,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7856,K17,7856,,שפרעם,230,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,793,490,479,11,57,1,117,2,147,0,0,0,0,6,0,0,48,0,46,22,4,1,25,0,0,0,0,0,0,0,0,1,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7857,K17,7857,,שפרעם,240,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,823,484,484,0,37,0,100,0,253,0,0,1,0,1,0,1,16,0,8,26,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7858,K17,7858,,שפרעם,250,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,706,407,401,6,84,1,92,0,83,0,0,1,1,1,0,0,18,0,59,42,1,0,10,1,1,1,1,1,0,0,1,2,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7859,K17,7859,,שפרעם,260,no_direct_historical_assignment,statistical_area_pending,,,,,,,8800,שפרעם,,historical_stat_area_pending,automatic_name_match,746,426,408,18,63,1,88,0,113,0,0,0,0,9,0,0,14,0,57,39,2,0,15,0,0,0,1,0,0,1,0,4,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7860,K17,7860,,טמרה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,573,345,344,1,18,1,74,0,156,0,0,0,0,0,0,0,10,0,0,1,3,0,53,0,0,0,0,0,0,0,0,0,0,0,28,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7861,K17,7861,,טמרה,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,556,328,322,6,17,1,55,0,168,0,0,0,0,1,0,0,9,0,0,0,1,0,51,1,0,0,0,0,0,1,0,0,0,0,17,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7862,K17,7862,,טמרה,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,648,530,526,4,37,0,106,0,209,0,0,0,0,0,1,1,25,0,0,0,10,0,94,0,0,0,0,0,43,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7863,K17,7863,,טמרה,40,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,706,509,505,4,35,1,92,0,214,0,0,0,0,0,0,0,25,0,1,13,11,0,77,0,0,0,0,0,0,3,0,0,1,0,32,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7864,K17,7864,,טמרה,50,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,658,392,390,2,30,0,94,0,141,0,0,1,2,0,0,0,19,0,0,2,5,0,78,0,0,0,0,0,0,0,0,1,1,0,16,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7865,K17,7865,,טמרה,60,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,637,422,415,7,66,0,100,0,83,0,0,0,0,0,0,1,30,0,0,2,8,0,109,0,0,0,0,0,0,0,0,1,0,0,15,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7866,K17,7866,,טמרה,70,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,648,435,435,0,76,0,130,0,84,0,0,0,0,0,0,0,40,0,0,0,8,2,84,0,0,0,0,0,0,0,0,0,0,0,11,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7867,K17,7867,,טמרה,80,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,652,522,520,2,67,1,133,0,113,0,0,0,0,0,0,0,49,0,0,0,18,0,123,0,0,0,0,0,0,0,0,0,0,0,16,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7868,K17,7868,,טמרה,90,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,507,468,468,0,32,0,103,0,167,0,0,0,0,0,0,0,37,0,0,0,20,0,76,0,0,0,0,0,0,1,0,0,0,0,32,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7869,K17,7869,,טמרה,100,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,536,341,329,12,6,2,183,0,51,0,0,0,0,0,0,0,21,0,1,0,0,0,62,0,0,0,0,0,0,2,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7870,K17,7870,,טמרה,110,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,674,532,525,7,27,0,164,0,144,0,0,0,0,22,1,0,22,0,10,0,5,0,108,0,0,0,0,0,0,2,0,0,0,0,20,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7871,K17,7871,,טמרה,120,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,636,303,293,10,12,0,94,0,107,0,1,0,0,1,0,0,2,0,0,0,0,1,60,0,0,0,1,0,0,0,0,0,0,0,14,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7872,K17,7872,,טמרה,130,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,725,423,410,13,12,0,143,0,121,0,0,0,0,5,0,0,8,0,0,2,1,0,88,0,0,0,0,0,0,3,0,0,0,0,27,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7873,K17,7873,,טמרה,140,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,581,331,330,1,12,0,104,1,110,0,0,0,0,2,0,0,5,0,3,0,2,0,74,0,0,0,0,0,0,0,0,0,0,0,17,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7874,K17,7874,,טמרה,150,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,695,346,337,9,10,1,120,0,119,0,0,0,0,2,0,0,9,0,2,0,2,0,49,0,0,1,2,0,1,3,0,0,1,0,15,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7875,K17,7875,,טמרה,160,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,696,380,362,18,9,0,72,0,143,0,0,0,0,0,1,0,9,0,0,0,2,0,56,0,0,0,0,0,1,2,0,0,0,0,67,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7876,K17,7876,,טמרה,170,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,671,371,365,6,28,3,98,1,110,0,0,0,0,0,0,5,19,0,0,2,3,0,64,0,0,0,0,0,1,1,1,1,0,0,28,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7877,K17,7877,,טמרה,180,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,673,348,344,4,30,1,113,2,95,0,0,0,1,0,0,0,11,0,0,3,1,1,66,0,0,0,0,0,1,0,1,0,0,0,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7878,K17,7878,,טמרה,190,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,681,372,367,5,17,1,122,0,108,0,0,1,0,0,0,2,11,0,0,0,7,0,71,0,0,0,0,0,1,0,0,0,0,1,25,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7879,K17,7879,,טמרה,200,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,614,326,323,3,11,0,83,0,113,0,0,0,0,0,0,0,13,0,0,5,6,0,62,0,0,0,0,0,0,1,0,0,0,0,29,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7880,K17,7880,,טמרה,210,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,711,412,411,1,9,0,83,0,148,0,0,0,0,0,0,0,25,0,3,14,5,1,91,0,0,0,1,1,0,0,0,0,0,0,30,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7881,K17,7881,,טמרה,220,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,531,370,368,2,20,0,77,0,126,0,0,0,0,0,0,0,18,0,1,17,6,0,86,0,0,0,0,0,0,0,0,0,0,0,17,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7882,K17,7882,,טמרה,230,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,567,269,268,1,13,0,72,0,86,0,0,0,0,0,0,0,6,0,0,0,5,0,69,0,0,0,0,0,0,0,0,0,0,0,17,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:7883,K17,7883,,טמרה,240,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_name_match,543,310,305,5,7,0,62,0,116,0,0,0,0,0,0,1,6,1,1,0,7,0,90,0,0,1,0,1,2,0,0,0,0,0,10,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K17:8125,K17,8125,,באר שבע,9900,no_direct_historical_assignment,statistical_area_pending,,,,,,,9000,באר שבע,,historical_stat_area_pending,automatic_name_match,157,19,18,1,4,0,0,0,0,0,0,1,0,2,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
